采样时间：2026-05-30 12:25:04
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
12.05156	386.12018	628.68127	977.26373	
12.05176	377.81915	602.31329	982.75702	
12.05195	315.68347	568.1936	912.44238	
12.05215	146.85507	344.61502	770.1651	
12.05234	78.06635	38.0871	667.01257	
12.05254	-85.45183	-41.93243	345.65265	
12.05273	-167.30247	-51.45421	271.0654	
12.05293	9.3997	-21.30192	479.26266	
12.05313	85.69598	361.21707	503.25021	
12.05332	302.31635	616.59595	656.94141	
12.05352	453.444	645.8327	824.12183	
12.05371	408.03247	667.98914	738.73102	
12.05391	329.90509	513.80963	755.51624	
12.0541	384.6553	468.76431	1074.12952	
12.0543	406.50656	280.28198	1078.70728	
12.05449	439.10031	330.63754	840.47974	
12.05469	403.21054	-187.07846	751.97607	
12.05488	232.7952	-483.16904	647.90796	
12.05508	289.98688	34.36384	625.08014	
12.05527	236.39638	-1.1597	604.20544	
12.05547	264.53445	69.70428	498.42828	
12.05566	380.56583	-99.18516	473.09793	
12.05586	420.78922	-162.96884	360.36255	
12.05605	536.51538	-29.72503	287.42331	
12.05625	532.48694	18.86044	493.48428	
12.05645	644.3678	114.93271	531.38831	
12.05664	744.77368	165.89862	317.08731	
12.05684	713.15656	305.06302	306.64999	
12.05703	593.21881	248.4817	298.2879	
12.05723	350.10834	211.12704	195.44054	
12.05742	98.45271	35.76769	-27.89392	
12.05762	-60.6708	-99.79552	-139.65269	
12.05781	112.18604	-28.56532	54.99435	
12.05801	327.15842	64.08887	-72.8782	
12.0582	365.8559	169.80499	-8.97244	
12.0584	364.81827	149.78485	40.77273	
12.05859	336.43604	72.57301	-97.29301	
12.05879	265.51105	148.381	24.29273	
12.05898	330.82065	322.21442	54.26191	
12.05918	261.1774	280.9534	150.88351	
12.05938	103.64086	253.97504	268.13562	
12.05957	-83.55968	192.75491	344.00464	
12.05977	-417.24905	22.82784	362.98715	
12.05996	-372.50894	-147.4044	391.9187	
12.06016	-216.13208	-254.89059	310.43427	
12.06035	9.888	-2.07526	250.55696	
12.06055	135.86841	79.10397	401.74567	
12.06074	92.71523	126.89597	563.55481	
12.06094	192.44972	419.1412	687.15479	
12.06113	147.8927	448.01172	748.43591	
12.06133	113.773	433.42386	715.35388	
12.06152	63.66161	465.52936	731.71179	
12.06172	-2.38044	463.94238	874.35529	
12.06191	84.65835	579.66858	788.17102	
12.06211	-57.49687	456.19067	553.05646	
12.0623	-86.24531	212.59193	415.47897	
12.0625	55.42161	-216.13208	384.77737	
12.0627	-102.78634	-116.94693	242.43904	
12.06289	-85.75701	-154.36263	197.08853	
12.06309	318.36908	-949.49188	331.30893	
12.06328	708.09045	-488.47925	402.11188	
12.06348	758.20184	42.66488	415.41794	
12.06367	832.42285	208.0752	513.32135	
12.06387	941.19086	552.93433	574.54144	
12.06406	818.99469	587.11511	559.95361	
12.06426	780.35828	697.28693	611.1637	
12.06445	856.04419	718.77191	495.4985	
12.06465	666.34113	594.98883	508.68253	
12.06484	305.97858	527.29883	235.29771	
12.06504	174.50484	618.73224	9.09452	
12.06523	216.37624	368.6636	-56.70339	
12.06543	450.9415	55.29954	-128.23877	
12.06562	598.95624	261.48257	123.90515	
12.06582	462.23334	337.96198	67.50694	
12.06602	364.6962	378.06329	332.83487	
12.06621	287.72852	645.89374	321.60406	
12.06641	295.17502	812.2196	112.36915	
12.0666	404.49231	1021.94281	298.34894	
12.0668	122.013	998.68768	327.89087	
12.06699	36.31703	800.50049	297.79962	
12.06719	149.35759	475.17319	19.77599	
12.06738	-54.68917	80.01953	-110.47701	
12.06758	3.05185	-194.34187	-379.95544	
12.06777	-14.40474	-278.08466	-437.94061	
12.06797	18.43318	28.74844	-350.35248	
12.06816	280.89236	164.98306	-273.14066	
12.06836	439.10031	338.02301	-173.52824	
12.06855	576.55566	313.97443	-431.1655	
12.06875	621.41791	30.3354	-206.18304	
12.06895	682.21075	101.38249	-3.72326	
12.06914	707.11389	117.37418	215.27757	
12.06934	774.43768	200.50661	558.79388	
12.06953	752.76953	51.51524	532.79211	
12.06973	586.87091	-13.55022	467.66565	
12.06992	513.01617	-312.99783	458.14386	
12.07012	525.34564	-796.96033	460.46326	
12.07031	656.08691	-293.83221	371.59338	
12.07051	638.14203	-53.71258	315.98865	
12.0707	666.09698	-105.83819	348.58243	
12.0709	820.21545	91.6776	326.42596	
12.07109	705.28278	177.73979	463.63721	
12.07129	629.47479	200.07935	645.28339	
12.07148	633.74738	164.98306	462.35541	
12.07168	757.28632	133.30486	611.83508	
12.07188	859.82849	71.90161	711.75269	
12.07207	618.79327	134.52559	580.03479	
12.07227	425.30594	150.94455	658.95563	
12.07246	381.78656	-6.65304	265.14481	
12.07266	331.91931	-75.07553	48.40236	
12.07285	350.84079	6.16474	84.9025	
12.07305	475.11215	23.2551	136.3567	
12.07324	297.31131	51.75939	202.45979	
12.07344	271.85889	214.60616	167.91284	
12.07363	425.85529	371.04404	325.08316	
12.07383	418.89706	525.28461	312.32642	
12.07402	513.7486	592.48633	354.9913	
12.07422	408.45972	639.11865	343.45529	
12.07441	676.90051	681.84454	125.18693	
12.07461	839.99146	677.32782	95.88916	
12.0748	572.77136	675.37463	180.91373	
12.075	-179.69298	600.48218	212.714	
12.0752	-724.99768	526.62738	240.66896	
12.07539	-218.81772	500.13733	326.73117	
12.07559	-186.22394	531.57141	388.98892	
12.07578	-133.36589	609.82086	453.444	
12.07598	1.648	642.0484	482.98593	
12.07617	-54.93332	722.0069	575.94531	
12.07637	166.63106	838.22137	829.06586	
12.07656	200.8118	781.51801	829.55414	
12.07676	250.00763	739.89075	705.28278	
12.07695	179.57091	680.92896	664.57104	
12.07715	63.9668	463.02682	617.2674	
12.07734	21.30192	291.94006	618.61017	
12.07754	-192.75491	110.17182	567.33911	
12.07773	-352.24463	75.74694	534.50116	
12.07793	-367.13766	153.93536	393.56671	
12.07812	-247.13889	34.66903	512.40576	
12.07832	-193.36528	33.99762	757.59149	
12.07852	-238.34956	-81.24027	716.14734	
12.07871	-73.18339	-139.40855	473.09793	
12.07891	93.8139	132.81656	220.89297	
12.0791	276.55875	219.97742	239.99756	
12.0793	415.66211	359.99634	359.56909	
12.07949	516.98352	452.1012	547.50208	
12.07969	776.81812	481.33792	546.9527	
12.07988	719.19922	495.19333	611.3468	
12.08008	329.59991	541.82562	482.43658	
12.08027	259.65149	363.10922	443.12875	
12.08047	464.91898	149.90692	599.32251	
12.08066	477.37051	628.25403	466.50595	
12.08086	448.68314	1010.04059	653.52338	
12.08105	438.12372	1168.37061	455.70239	
12.08125	387.46298	1232.64258	438.36786	
12.08145	460.52432	1198.82812	737.87653	
12.08164	558.24457	1143.5896	741.29462	
12.08184	672.13965	978.91168	672.56689	
12.08203	737.93756	879.54346	473.58624	
12.08223	635.02917	652.72986	387.58508	
12.08242	487.68579	448.56107	198.00409	
12.08262	363.7196	311.16672	-78.67672	
12.08281	309.82391	172.30751	-399.97559	
12.08301	390.08759	91.43346	-243.65977	
12.0832	249.88556	112.36915	-77.3339	
12.0834	167.66869	200.68971	-90.27375	
12.08359	443.49496	189.39787	176.33595	
12.08379	632.89282	102.05389	202.52083	
12.08398	828.94373	-28.1991	146.18365	
12.08418	739.34143	-43.09214	95.9502	
12.08438	575.82324	-2.19733	53.52946	
12.08457	541.82562	48.46339	77.15079	
12.08477	359.9353	133.36589	124.33241	
12.08496	407.05588	221.80853	103.94604	
12.08516	197.94305	343.57739	55.11643	
12.08535	43.0311	221.19815	-14.16059	
12.08555	179.75403	240.48586	52.06458	
12.08574	256.2334	508.01111	244.14807	
12.08594	543.4126	639.17969	281.86896	
12.08613	540.42175	702.04779	385.57086	
12.08633	681.6004	738.97516	592.91357	
12.08652	937.71173	812.89099	759.97192	
12.08672	941.06879	821.31415	827.41785	
12.08691	1092.92883	839.93042	846.46136	
12.08711	963.95764	791.77222	912.50342	
12.0873	671.83447	725.30292	771.69104	
12.0875	546.58649	726.09637	468.76431	
12.0877	391.67456	682.14972	426.16046	
12.08789	435.68225	552.2019	365.8559	
12.08809	584.85669	570.39093	387.27988	
12.08828	540.23865	536.63745	563.61584	
12.08848	638.99652	250.37386	359.14182	
12.08867	806.17694	620.01404	275.46005	
12.08887	836.69543	926.4809	367.62598	
12.08906	771.20276	972.93005	421.4606	
12.08926	811.97546	946.2569	602.31329	
12.08945	859.34021	795.49548	589.0683	
12.08965	916.5929	663.65552	449.9649	
12.08984	790.49042	256.84378	370.983	
12.09004	450.9415	121.70782	293.71014	
12.09023	210.33357	-145.26811	260.38391	
12.09043	-24.17066	-130.74129	235.54185	
12.09062	113.46782	-156.19373	165.34929	
12.09082	215.15549	-296.9451	274.48346	
12.09102	151.86011	-43.82458	438.91721	
12.09121	173.95551	-116.15345	437.39127	
12.09141	226.14215	-56.82547	317.02628	
12.0916	282.23517	-28.13807	282.66245	
12.0918	178.83847	5.00504	463.08786	
12.09199	77.15079	109.98871	636.9823	
12.09219	53.71258	24.78103	742.57635	
12.09238	-110.90427	-40.46754	698.14142	
12.09258	-231.51341	-218.32942	541.76459	
12.09277	-57.98517	-100.8942	348.76553	
12.09297	-84.96353	-106.69271	266.36554	
12.09316	-125.00381	-328.98953	296.02954	
12.09336	31.43406	-175.35936	318.0639	
12.09355	315.19516	-52.06458	430.1889	
12.09375	495.19333	110.90427	556.59656	
12.09395	559.70947	139.34752	606.52484	
12.09414	751.30469	122.13508	466.68906	
12.09434	757.40839	125.43108	346.81235	
12.09453	794.03058	205.2675	258.30865	
12.09473	801.84332	341.80731	340.03723	
12.09492	534.44012	178.16705	432.3252	
12.09512	254.03607	99.18516	390.69797	
12.09531	251.35045	-54.50606	394.2381	
12.09551	587.84753	-181.40202	109.37834	
12.0957	758.26288	-83.68176	33.26517	
12.0959	680.74585	16.05274	67.87316	
12.09609	612.50647	32.16651	191.5952	
12.09629	655.29346	77.21183	395.21469	
12.09648	634.54083	166.2038	317.63666	
12.09668	695.69995	222.66304	369.6402	
12.09688	1374.79785	307.38242	443.73914	
12.09707	1291.29919	257.33206	485.67157	
12.09727	743.61401	196.72231	494.52194	
12.09746	616.35181	203.68053	436.04846	
12.09766	273.87311	153.9964	283.70007	
12.09785	-11.536	179.8761	176.45802	
12.09805	4.4557	145.26811	82.33894	
12.09824	260.26184	68.36146	-36.80532	
12.09844	-28.13807	213.0192	265.75519	
12.09863	233.10037	401.56256	565.14178	
12.09883	17.51762	491.04282	524.61316	
12.09902	-613.54413	552.38501	612.44543	
12.09922	472.30444	574.84662	745.81134	
12.09941	889.00421	719.01611	917.14227	
12.09961	901.39471	642.35358	1069.00232	
12.0998	1142.79614	614.33759	985.38165	
12.1	705.83209	666.34113	839.3811	
12.1002	549.21112	206.30513	645.40546	
12.10039	254.82956	173.95551	576.06738	
12.10059	-169.4998	52.30872	552.07983	
12.10078	-316.23279	-145.93951	600.78735	
12.10098	-1294.59521	-379.10092	662.00751	
12.10117	-1169.34717	-875.27087	627.39954	
12.10137	588.64099	-195.62364	962.85895	
12.10156	1027.92444	377.63605	788.84241	
12.10176	786.03473	274.48346	481.33792	
12.10195	845.97308	-23.98755	578.81403	
12.10215	873.01251	-574.72455	237.80023	
12.10234	905.78937	-245.73503	256.11133	
12.10254	664.3269	389.96552	236.64052	
12.10273	228.76675	550.67596	6.95822	
12.10293	120.97537	625.69049	-247.19992	
12.10312	374.03485	619.03748	-449.04935	
12.10332	689.65729	682.76007	-91.18931	
12.10352	561.17438	706.93073	-59.63317	
12.10371	378.12433	678.24335	-186.89536	
12.10391	-3.90637	733.23773	-66.04205	
12.1041	-508.19421	852.74817	42.35969	
12.1043	295.60229	1014.49628	63.60057	
12.10449	829.18793	982.94012	117.74041	
12.10469	569.53644	947.7218	164.12854	
12.10488	579.85168	906.46075	102.54219	
12.10508	458.5101	710.89813	-11.41392	
12.10527	277.23013	429.76166	-242.8663	
12.10547	-25.63555	64.76028	-390.5759	
12.10566	-61.95258	-106.44856	-626.91119	
12.10586	169.80499	82.88828	-683.73669	
12.10605	23.19407	245.12466	-468.45911	
12.10625	-29.11466	231.02512	-375.927	
12.10645	21.24088	231.26927	-359.99634	
12.10664	84.35316	208.68556	-249.88556	
12.10684	227.54601	346.20197	-13.30607	
12.10703	242.37801	457.35037	-45.47258	
12.10723	328.80643	369.21292	131.96204	
12.10742	297.98273	326.12079	365.42862	
12.10762	178.96054	198.18719	397.22891	
12.10781	49.19584	36.19495	495.62061	
12.10801	125.67522	-72.51198	460.52432	
12.1082	-98.51375	-133.18277	391.85767	
12.1084	-529.12994	50.84384	387.64612	
12.10859	-311.89917	158.20795	366.22211	
12.10879	-160.28322	176.33595	327.7688	
12.10898	-43.45836	266.73178	351.0239	
12.10918	106.63168	127.4453	-16.29688	
12.10938	129.94781	177.92291	198.12616	
12.10957	224.61623	246.52852	566.9118	
12.10977	254.64644	169.07254	485.12222	
12.10996	150.70039	122.37923	651.69226	
12.11016	-13.24503	14.40474	300.91251	
12.11035	-254.64644	-145.75641	26.61214	
12.11055	-442.70151	-343.15012	-204.10779	
12.11074	-317.51459	-335.70361	-237.80023	
12.11094	-263.74097	-97.23197	102.05389	
12.11113	-197.45476	320.3833	-31.67821	
12.11133	-26.73421	370.983	-187.20053	
12.11152	63.66161	205.14542	-92.77627	
12.11172	165.65446	265.81622	183.35521	
12.11191	218.93979	417.31009	198.18719	
12.11211	162.41951	455.03098	200.07935	
12.1123	101.87078	394.84848	307.44345	
12.1125	-2.44148	309.57977	246.52852	
12.1127	-129.21536	112.91849	213.87372	
12.11289	-157.35344	-38.63643	-240.54689	
12.11309	-372.63101	-376.96463	-539.93347	
12.11328	-364.02478	-354.62509	-489.27274	
12.11348	-229.80438	-46.26606	-605.30414	
12.11367	-247.32201	78.31049	-428.29675	
12.11387	-44.92324	366.34418	-168.95047	
12.11406	18.86044	435.25497	-59.57213	
12.11426	1.46489	589.73969	65.1265	
12.11445	92.1659	734.51947	225.40971	
12.11465	120.48708	524.43005	312.32642	
12.11484	33.57036	414.25824	313.73029	
12.11504	-25.81866	309.57977	134.83078	
12.11523	-291.75696	153.325	-45.28947	
12.11543	-508.8046	-145.32915	-308.54214	
12.11563	-653.34027	-149.35759	-739.76868	
12.11582	-840.84595	181.76825	-632.95386	
12.11602	-410.4129	129.88678	-501.66327	
12.11621	-95.88916	126.77389	-551.10327	
12.11641	73.54961	355.35751	-720.48096	
12.1166	184.63698	464.73587	-541.94769	
12.1168	-24.47585	527.23779	-100.589	
12.11699	57.3748	563.1886	54.32295	
12.11719	155.52232	620.56335	174.68794	
12.11738	147.4044	629.90204	115.78722	
12.11758	34.05865	656.45312	105.10574	
12.11777	-152.71461	481.09378	8.48415	
12.11797	-184.45387	350.77975	-63.05124	
12.11816	-144.23047	294.25946	-363.10922	
12.11836	-127.01804	158.75729	-737.75446	
12.11855	-273.44583	358.40936	-992.21777	
12.11875	-229.194	116.51967	-941.6181	
12.11895	-42.0545	-40.46754	-595.172	
12.11914	-15.80859	181.2189	-495.62061	
12.11934	142.33833	254.5854	-264.47339	
12.11953	326.85324	352.61087	83.07138	
12.11973	223.21237	277.23013	327.15842	
12.11992	155.09506	361.21707	277.23013	
12.12012	213.44646	403.82092	487.13644	
12.12031	186.04083	374.70627	589.92279	
12.12051	207.64793	287.54541	469.92401	
12.1207	182.43965	-261.97089	101.32145	
12.1209	78.43257	-356.82242	-294.68674	
12.12109	165.47136	120.18189	74.58723	
12.12129	343.63843	204.84024	69.33805	
12.12148	266.79282	32.53273	114.87167	
12.12168	440.13794	25.8797	173.83344	
12.12188	531.93762	242.19489	63.35643	
12.12207	372.56998	294.6257	420.3009	
12.12227	693.68573	365.24551	597.12518	
12.12246	910.6723	498.12311	492.44666	
12.12266	828.88269	403.88196	469.74091	
12.12285	705.89313	354.19781	465.10208	
12.12305	575.33496	278.20673	390.14862	
12.12324	503.43332	255.562	316.04968	
12.12344	516.80042	232.18481	38.81955	
12.12363	412.54922	79.77538	61.70843	
12.12383	300.91251	104.61745	135.80737	
12.12402	278.69504	354.07574	277.1691	
12.12422	231.45238	573.0766	576.67773	
12.12441	425.73322	549.39423	600.42114	
12.12461	741.47772	584.67358	740.86731	
12.1248	1027.92444	670.73578	762.71857	
12.125	804.4679	647.35864	823.81665	
12.1252	562.27301	605.60931	912.50342	
12.12539	714.86554	504.10474	855.73901	
12.12559	563.98206	404.06506	817.65192	
12.12578	490.49347	299.75281	718.28363	
12.12598	185.24734	630.51239	678.48749	
12.12617	-48.76858	524.79626	616.71802	
12.12637	310.00702	228.82779	573.32074	
12.12656	384.77737	547.92932	729.5755	
12.12676	457.2283	544.6333	802.75885	
12.12695	576.06738	499.0997	846.21722	
12.12715	548.35657	527.48193	908.04773	
12.12734	556.8407	509.23184	850.00153	
12.12754	478.46918	316.90421	796.65515	
12.12773	375.68286	242.13385	710.59296	
12.12793	-33.87555	106.32648	811.91443	
12.12812	-552.50708	-133.61003	748.61902	
12.12832	-635.45642	-33.75347	540.29968	
12.12852	-535.17261	-45.71673	514.48102	
12.12871	-237.98334	84.04797	497.08548	
12.12891	98.7579	74.64828	559.64844	
12.1291	81.11819	123.29478	588.09167	
12.1293	181.46306	297.73859	576.43359	
12.12949	260.32288	226.32527	567.70532	
12.12969	229.01089	254.4023	571.36755	
12.12988	258.98007	267.52527	576.25049	
12.13008	164.73891	386.85263	648.94556	
12.13027	-34.48592	299.32553	613.91034	
12.13047	-173.58928	150.82248	479.56787	
12.13066	-469.67987	72.26783	414.74655	
12.13086	-926.05365	-37.65984	335.70361	
12.13105	-751.48779	138.43196	377.69708	
12.13125	-647.05347	275.76526	424.08521	
12.13145	-512.6499	447.82861	407.23898	
12.13164	-16.66311	279.48849	307.32138	
12.13184	-10.13214	98.51375	230.65889	
12.13203	119.44945	399.73145	405.71307	
12.13223	386.9747	366.039	405.4689	
12.13242	484.32874	232.73415	469.00845	
12.13262	646.93134	321.84821	555.55896	
12.13281	559.77051	319.0405	378.2464	
12.13301	264.10718	493.24014	308.90836	
12.1332	139.53062	362.07159	234.56526	
12.1334	156.74306	-75.31968	343.02805	
12.13359	216.86453	311.96021	527.604	
12.13379	217.10867	461.07364	658.34528	
12.13398	158.4521	297.37234	842.86017	
12.13418	178.65535	509.96429	891.81189	
12.13438	310.73947	446.54684	923.00183	
12.13457	502.27362	429.45645	951.44507	
12.13477	557.51215	547.56311	934.11053	
12.13496	613.29999	599.50562	1002.41095	
12.13516	671.34619	675.92395	1119.72412	
12.13535	523.14832	672.87207	1240.45532	
12.13555	445.44815	554.76544	994.90338	
12.13574	477.9809	515.94592	620.56335	
12.13594	419.93469	417.67633	445.75336	
12.13613	393.38358	506.42413	473.89142	
12.13633	493.30118	748.31384	770.10406	
12.13652	549.5163	686.84955	671.77344	
12.13672	569.96368	671.95654	540.91003	
12.13691	638.87445	790.9787	833.52155	
12.13711	681.47833	899.68567	1015.22876	
12.1373	698.99591	906.82697	881.19147	
12.1375	788.41516	731.40662	580.95032	
12.1377	811.97546	696.43237	475.53943	
12.13789	563.06653	622.82172	497.08548	
12.13809	286.99606	256.05029	399.79248	
12.13828	189.09268	44.00769	165.28825	
12.13848	221.07608	-29.48088	-133.12173	
12.13867	259.16318	-13.24503	-109.07315	
12.13887	364.02478	185.3084	10.92563	
12.13906	485.24429	420.05676	-55.84887	
12.13926	517.34979	536.0271	-75.38072	
12.13945	639.48486	381.42032	12.63466	
12.13965	787.19446	362.55991	-11.0477	
12.13984	897.91559	324.96109	197.33269	
12.14004	879.9707	188.42128	375.86597	
12.14023	659.13879	33.26517	186.22394	
12.14043	398.93796	-159.73387	267.15903	
12.14062	166.44795	-190.00824	126.52974	
12.14082	143.6201	-682.27179	-205.9389	
12.14102	195.92883	-673.66559	-344.30981	
12.14121	171.08676	-297.25027	-326.79221	
12.14141	355.72375	-245.36882	-318.30804	
12.1416	428.35779	133.85419	-254.15814	
12.1418	329.96613	289.3765	-111.57567	
12.14199	380.99307	372.44788	-119.63256	
12.14219	297.73859	465.9566	142.70454	
12.14238	371.89856	640.88867	280.22095	
12.14258	432.08105	708.27356	232.55104	
12.14277	263.25266	524.12488	237.43401	
12.14297	93.20353	560.99121	44.06873	
12.14316	-222.23578	527.48193	-31.55614	
12.14336	-339.18271	350.29144	-294.07635	
12.14355	-569.41437	171.51402	-871.60864	
12.14375	-676.59534	114.44441	-870.38788	
12.14395	-507.70593	257.57623	-143.98633	
12.14414	-326.30389	305.91754	45.53362	
12.14434	-2.07526	273.44583	-185.3084	
12.14453	121.40263	362.19366	-143.25389	
12.14473	203.68053	464.6138	-228.7057	
12.14492	306.28375	607.62354	-36.13391	
12.14512	366.40521	589.19037	20.4474	
12.14531	173.34514	540.29968	18.92148	
12.14551	96.37746	609.08844	-77.8222	
12.1457	108.95108	516.61731	-241.40141	
12.1459	38.0871	412.12195	-452.40637	
12.14609	112.55226	397.53412	-873.6839	
12.14629	152.40944	356.94449	-281.50275	
12.14648	449.11038	255.19577	37.53777	
12.14668	662.98407	268.80704	-223.82275	
12.14688	471.26682	365.24551	-209.60112	
12.14707	-34.73006	427.6864	-200.20142	
12.14727	131.901	512.95508	-77.94427	
12.14746	575.94531	586.38263	9.52178	
12.14766	579.91272	628.62024	17.6397	
12.14785	688.00928	659.01672	17.33451	
12.14805	392.04077	607.68457	-75.19761	
12.14824	271.91992	486.64816	-124.27137	
12.14844	297.86066	413.22061	25.08621	
12.14863	224.79935	351.51221	-137.57744	
12.14883	470.47333	230.10956	-295.11398	
12.14902	682.76007	115.78722	-234.80942	
12.14922	657.55182	142.64351	53.89569	
12.14941	541.70355	204.65712	358.83664	
12.14961	579.42444	385.99811	132.3893	
12.1498	678.97577	602.19122	212.22571	
12.15	826.56329	687.39893	475.29526	
12.1502	854.21307	775.53638	536.39331	
12.15039	785.48541	916.89807	526.01703	
12.15059	562.45612	736.28955	262.45917	
12.15078	399.06003	310.73947	348.64346	
12.15098	330.21027	240.73	514.84723	
12.15117	325.75458	353.28226	458.93735	
12.15137	618.12189	371.10507	525.65082	
12.15156	715.41492	-11.84118	521.25616	
12.15176	659.93225	44.61806	518.26532	
12.15195	340.40344	359.08078	545.73199	
12.15215	359.01974	63.66161	504.77615	
12.15234	649.18976	67.07968	454.96994	
12.15254	439.77173	-28.13807	480.6055	
12.15273	467.78772	-311.47189	666.15802	
12.15293	303.17087	-243.3546	786.64508	
12.15312	65.1265	-172.00232	796.83826	
12.15332	153.14188	-268.99014	847.8042	
12.15352	-183.23312	-349.49796	710.89813	
12.15371	-351.63428	-325.63251	480.30029	
12.15391	-243.04941	-428.23572	481.52106	
12.1541	-241.34038	-222.47993	659.62708	
12.1543	-23.13303	154.78989	789.51385	
12.15449	119.63256	209.84528	902.92059	
12.15469	206.73238	222.11371	1003.02136	
12.15488	261.90985	360.30151	1009.97955	
12.15508	162.05328	569.10919	1035.12683	
12.15527	23.07199	708.76184	1158.72681	
12.15547	-61.40324	909.39056	1109.0426	
12.15566	-76.05212	1020.23376	853.17548	
12.15586	-89.60234	814.17279	715.53699	
12.15605	-120.97537	624.89697	148.62514	
12.15625	-128.72707	456.61795	-101.19938	
12.15645	-37.72088	361.58331	-872.64624	
12.15664	69.46013	446.48578	-1879.75708	
12.15684	296.45679	558.97699	-770.10406	
12.15703	295.05295	782.12836	37.29362	
12.15723	269.29532	714.74347	251.28941	
12.15742	493.91156	547.56311	539.26208	
12.15762	614.15448	437.33023	488.60135	
12.15781	637.83685	235.17563	787.07239	
12.15801	598.46796	525.16254	922.08624	
12.1582	566.97284	837.18378	956.20593	
12.1584	450.9415	771.63	779.74792	
12.15859	443.12875	574.35834	636.00574	
12.15879	464.98001	498.73349	730.00275	
12.15898	436.47571	384.22803	741.23358	
12.15918	524.49109	298.40997	739.34143	
12.15938	595.72131	245.97919	717.61224	
12.15957	723.4718	379.77234	689.65729	
12.15977	759.17847	758.9953	731.22351	
12.15996	750.08392	193.60942	922.39142	
12.16016	751.06055	138.30989	1128.8186	
12.16035	586.99298	754.35651	1036.95789	
12.16055	479.87305	696.67651	759.30054	
12.16074	346.38507	623.24902	706.0152	
12.16094	217.41386	496.84134	330.21027	
12.16113	188.42128	336.92435	90.33479	
12.16133	195.01328	374.27899	395.33676	
12.16152	339.54895	474.86801	491.40903	
12.16172	508.31628	206.36617	494.39984	
12.16191	636.24988	314.52377	523.45349	
12.16211	698.87384	558.24457	668.29431	
12.1623	740.19592	565.6911	768.45605	
12.1625	621.90619	773.03387	845.17963	
12.1627	457.0452	546.52545	655.17139	
12.16289	401.98981	394.05499	618.73224	
12.16309	242.25594	336.43604	677.633	
12.16328	52.85806	150.70039	301.8891	
12.16348	-191.1069	297.79962	144.84085	
12.16367	-258.91904	155.27818	-114.99374	
12.16387	-91.37241	-30.64058	-186.22394	
12.16406	-39.79613	162.60262	-224.86038	
12.16426	56.15406	211.61534	-295.41916	
12.16445	178.10602	256.66068	-134.70869	
12.16465	203.07016	212.5309	-240.11963	
12.16484	200.9949	251.83875	-211.67638	
12.16504	168.46217	120.79226	-148.74721	
12.16523	85.45183	-123.72204	-58.0462	
12.16543	-126.71285	-36.13391	108.40175	
12.16562	-413.40372	-21.05777	51.33213	
12.16582	-611.04163	-47.18161	37.41569	
12.16602	-683.49255	-129.09329	113.52885	
12.16621	-888.82104	-167.60765	167.42455	
12.16641	-844.38611	-54.93332	230.96408	
12.1666	-417.98151	99.67345	242.80527	
12.1668	-368.54153	211.3712	231.69652	
12.16699	-299.81384	321.29886	286.38568	
12.16719	-22.88888	437.02505	358.95871	
12.16738	75.50279	437.4523	453.50507	
12.16758	113.34574	464.85794	591.93701	
12.16777	99.55138	519.48608	821.00897	
12.16797	221.80853	572.40515	817.16364	
12.16816	229.62126	770.83649	521.56134	
12.16836	158.81833	776.57397	544.69434	
12.16855	49.19584	538.71271	626.42291	
12.16875	-411.81677	220.46571	540.91003	
12.16895	-338.8165	55.48265	594.19537	
12.16914	-283.51697	196.17297	665.4256	
12.16934	-377.69708	287.60645	692.46497	
12.16953	-103.57982	343.33322	744.95679	
12.16973	-156.86514	360.97293	859.95056	
12.16992	270.21088	427.32016	903.65308	
12.17012	551.71362	541.03217	935.27026	
12.17031	477.06534	609.82086	1022.49213	
12.17051	619.09851	654.92719	968.23022	
12.1707	527.84814	655.5376	861.90375	
12.1709	507.15659	623.31006	604.69373	
12.17109	406.68967	546.83063	419.26328	
12.17129	372.87515	474.07452	395.15366	
12.17148	312.38745	398.75485	283.39487	
12.17168	279.00021	505.63068	435.1329	
12.17188	472.60965	629.16962	805.44452	
12.17207	461.62299	532.67004	859.1571	
12.17227	517.41083	415.78418	583.14771	
12.17246	687.58203	419.08017	449.9649	
12.17266	792.56567	511.42917	505.2034	
12.17285	851.16125	448.80521	566.17938	
12.17305	679.89136	418.65292	532.4259	
12.17324	712.1189	470.22919	563.85999	
12.17344	937.28448	440.19897	410.96225	
12.17363	719.26025	340.58658	145.20706	
12.17383	360.42358	174.74898	-19.2877	
12.17402	389.2941	276.68082	-353.03812	
12.17422	613.8493	434.21735	-159.24557	
12.17441	755.4552	579.1803	154.60677	
12.17461	941.74017	638.56927	65.7979	
12.1748	1083.10193	532.54797	49.92828	
12.175	1145.42065	596.94202	293.28287	
12.1752	1172.58215	533.34149	497.87897	
12.17539	973.4184	461.74506	314.88998	
12.17559	756.12659	396.31335	347.72791	
12.17578	613.36102	169.4998	561.41852	
12.17598	417.7984	20.50844	534.56219	
12.17617	555.86414	-123.84411	400.83011	
12.17637	786.40094	-157.71965	282.41827	
12.17656	720.60303	-86.97775	153.5081	
12.17676	756.06555	-147.58751	161.87018	
12.17695	845.72894	-70.74191	152.77567	
12.17715	872.89038	21.72918	129.21536	
12.17734	832.17871	-17.39555	208.86868	
12.17754	787.68274	43.94666	-17.02933	
