采样时间：2026-05-30 12:20:23
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
15.92773	-152.47047	-159.48973	-156.68202	
15.92793	-72.57301	-94.54634	-67.56798	
15.92813	-25.26933	-26.85629	-50.23347	
15.92832	8.05689	32.77688	4.21155	
15.92852	27.64977	70.68087	49.86724	
15.92871	-95.4619	47.12058	34.42488	
15.92891	-255.50096	-77.8222	-131.83997	
15.9291	-355.17441	-220.7709	-266.60971	
15.9293	-386.85263	-262.88644	-337.6568	
15.92949	-360.36255	-279.36642	-342.84494	
15.92969	-350.16937	-279.85474	-288.2168	
15.92988	-347.91101	-210.02838	-273.69	
15.93008	-294.13739	-162.29744	-198.55342	
15.93027	-166.2038	-137.76056	-116.76382	
15.93047	-70.49776	-83.07138	-39.79613	
15.93066	16.41896	-19.34874	-7.62963	
15.93086	41.93243	37.90399	33.44829	
15.93105	-25.57451	61.76946	117.86248	
15.93125	-114.7496	-22.70577	90.27375	
15.93145	-258.98007	-173.65031	-52.24769	
15.93164	-291.75696	-285.34805	-184.02661	
15.93184	-319.10153	-373.3024	-275.88733	
15.93203	-365.06241	-359.63013	-317.75873	
15.93223	-341.68524	-329.17264	-289.80377	
15.93242	-336.43604	-293.03873	-277.04703	
15.93262	-278.02362	-205.63371	-234.26009	
15.93281	-172.73476	-171.33092	-179.93713	
15.93301	-62.44087	-93.44768	-127.26218	
15.9332	-2.31941	-24.65896	-46.38813	
15.9334	51.08799	35.03525	9.76592	
15.93359	67.26279	56.58132	62.86813	
15.93379	-83.43761	-60.24354	26.12384	
15.93398	-278.02362	-216.86453	-94.11908	
15.93418	-323.74036	-277.10806	-203.55846	
15.93438	-327.40256	-368.17529	-291.81799	
15.93457	-359.50806	-466.99423	-349.68109	
15.93477	-324.90005	-329.1116	-329.90509	
15.93496	-292.12317	-254.21918	-273.5069	
15.93516	-214.23993	-212.16467	-213.08023	
15.93535	-149.17447	-122.5013	-120.12085	
15.93555	-88.44264	-82.15583	-82.09479	
15.93574	-6.83615	8.78933	-51.57628	
15.93594	19.22666	49.01273	2.31941	
15.93613	20.26429	48.21925	62.62398	
15.93633	-154.42366	-35.70666	33.1431	
15.93652	-316.59903	-134.58662	-111.4536	
15.93672	-309.51874	-211.12704	-237.73918	
15.93691	-324.22864	-280.83133	-311.10568	
15.93711	-340.70865	-285.16495	-324.83902	
15.9373	-291.14658	-273.81207	-293.46597	
15.9375	-255.37889	-247.56615	-244.57533	
15.9377	-239.93652	-189.7641	-177.43462	
15.93789	-190.9238	-114.13923	-127.81152	
15.93809	-96.80471	-77.88324	-101.50456	
15.93828	-27.71081	-22.0954	-21.54607	
15.93848	12.45155	11.10874	-5.43229	
15.93867	1.648	1.89215	20.81362	
15.93887	-138.30989	-81.24027	-42.5428	
15.93906	-235.84705	-243.17148	-232.67311	
15.93926	-316.41589	-298.89828	-258.00348	
15.93945	-346.20197	-311.83813	-302.01117	
15.93965	-316.41589	-291.26865	-325.02213	
15.93984	-309.94598	-272.83548	-278.69504	
15.94004	-259.28525	-256.47754	-277.71844	
15.94023	-214.36201	-168.15698	-195.62364	
15.94043	-148.44203	-106.81478	-101.80975	
15.94062	-96.43849	-36.80532	-69.70428	
15.94082	-22.5837	10.74252	-18.18903	
15.94102	15.01511	31.43406	50.35554	
15.94121	-48.52443	25.63555	61.89154	
15.94141	-177.19046	-63.35643	-16.35792	
15.9416	-319.46774	-166.93625	-151.43285	
15.9418	-375.68286	-265.69415	-222.66304	
15.94199	-382.09174	-349.55902	-250.74007	
15.94219	-316.59903	-401.8067	-301.64496	
15.94238	-295.7854	-311.89917	-275.21591	
15.94258	-290.35309	-208.86868	-226.32527	
15.94277	-193.12112	-183.17209	-178.28914	
15.94297	-128.84915	-115.54308	-113.58989	
15.94316	-102.42012	-54.0788	-54.50606	
15.94336	-58.96176	8.97244	-4.4557	
15.94355	-17.1514	10.62044	28.44325	
15.94375	-70.55879	-33.50932	30.82369	
15.94395	-239.082	-143.19284	-59.51109	
15.94414	-352.61087	-286.62985	-187.99402	
15.94434	-350.53561	-359.38596	-272.5303	
15.94453	-363.96375	-418.22565	-253.66985	
15.94473	-344.12671	-412.06091	-255.13474	
15.94492	-266.97592	-370.49469	-273.62897	
15.94512	-210.08942	-297.00613	-242.43904	
15.94531	-158.4521	-195.92883	-195.25743	
15.94551	-77.88324	-142.21625	-112.73537	
15.9457	-17.1514	-51.39317	-63.60057	
15.9459	-3.35704	26.85629	-21.66814	
15.94609	24.2317	31.06784	38.63643	
15.94629	-44.00769	-21.60711	30.70162	
15.94648	-210.02838	-157.65862	-81.17924	
15.94668	-331.5531	-268.31873	-212.10364	
15.94688	-363.59753	-309.45767	-291.87903	
15.94707	-360.78983	-343.9436	-278.14569	
15.94727	-356.51724	-331.61414	-243.17148	
15.94746	-278.45087	-271.55371	-262.03192	
15.94766	-204.84024	-207.64793	-249.82452	
15.94785	-182.1955	-151.79907	-169.68291	
15.94805	-111.69775	-119.57152	-96.74368	
15.94824	-50.41658	-77.57805	-15.62548	
15.94844	-18.92148	9.27763	8.05689	
15.94863	-25.51347	56.27613	22.70577	
15.94883	-149.60173	-5.37126	46.3271	
15.94902	-296.70096	-120.42604	-97.65923	
15.94922	-350.71872	-261.84882	-192.0835	
15.94941	-331.91931	-335.88672	-260.20081	
15.94961	-365.73383	-325.63251	-314.88998	
15.9498	-374.64523	-322.33649	-264.53445	
15.95	-288.64407	-285.59222	-235.90808	
15.9502	-207.28172	-237.80023	-164.61684	
15.95039	-134.52559	-182.13446	-118.22871	
15.95059	-92.28797	-108.27967	-97.17094	
15.95078	-42.72591	-52.91909	-8.66726	
15.95098	4.15052	27.46666	75.19761	
15.95117	1.95318	84.04797	127.32322	
15.95137	-90.63998	6.83615	119.38841	
15.95156	-239.93652	-157.10928	-75.07553	
15.95176	-324.1676	-262.39813	-270.82126	
15.95195	-355.41855	-309.76288	-285.22598	
15.95215	-338.38922	-328.07397	-280.40405	
15.95234	-311.96021	-322.15338	-266.1214	
15.95254	-294.99191	-295.05295	-236.94571	
15.95273	-220.16052	-240.85208	-215.76587	
15.95293	-145.02396	-181.82928	-137.45537	
15.95312	-77.27287	-99.18516	-65.91998	
15.95332	1.28178	-23.37718	-31.4951	
15.95352	59.63317	48.46339	32.16651	
15.95371	60.79287	87.34397	77.02872	
15.95391	-108.70693	35.15732	47.91406	
15.9541	-271.61475	-100.16175	-111.57567	
15.9543	-312.32642	-219.36705	-260.26184	
15.95449	-373.4855	-272.16406	-306.10065	
15.95469	-387.34091	-276.31458	-344.43188	
15.95488	-342.90598	-250.55696	-318.67429	
15.95508	-295.48019	-233.03934	-298.89828	
15.95527	-249.82452	-180.3644	-288.2168	
15.95547	-142.9487	-142.58247	-180.18127	
15.95566	-53.95673	-98.08649	-87.03879	
15.95586	-18.31111	-22.70577	-19.53185	
15.95605	40.77273	28.13807	65.73687	
15.95625	9.82696	64.45509	116.94693	
15.95645	-115.97034	-18.18903	109.13419	
15.95664	-288.58304	-160.71046	-57.98517	
15.95684	-373.85175	-235.72496	-223.0903	
15.95703	-391.30832	-310.12909	-271.37057	
15.95723	-381.48135	-342.53976	-311.10568	
15.95742	-324.77798	-297.25027	-299.4476	
15.95762	-297.92169	-253.66985	-255.68407	
15.95781	-242.01178	-216.9866	-202.76498	
15.95801	-181.09683	-162.41951	-157.53654	
15.9582	-67.69006	-139.28648	-109.50041	
15.9584	54.75021	-108.09656	-8.9114	
15.95859	69.76531	9.3997	68.97183	
15.95879	56.82547	71.04709	94.42427	
15.95898	-62.62398	-25.02518	21.42399	
15.95918	-235.05356	-170.23224	-117.19108	
15.95938	-259.89563	-252.38808	-218.32942	
15.95957	-281.25858	-283.578	-275.27695	
15.95977	-329.84406	-311.34982	-291.57385	
15.95996	-318.00287	-298.83725	-330.88168	
15.96016	-277.77948	-260.81119	-293.77118	
15.96035	-240.36378	-194.52498	-195.25743	
15.96055	-208.50246	-107.48619	-144.35255	
15.96074	-122.13508	-47.42576	-99.79552	
15.96094	-42.0545	11.29185	-56.76443	
15.96113	6.89718	34.66903	12.45155	
15.96133	25.63555	49.31791	87.09982	
15.96152	-66.40828	1.70904	13.97748	
15.96172	-202.76498	-155.09506	-154.72884	
15.96191	-292.0011	-284.06628	-249.03104	
15.96211	-323.80139	-325.75458	-324.53384	
15.9623	-304.26953	-307.0162	-324.90005	
15.9625	-298.65414	-298.83725	-283.4559	
15.9627	-281.44168	-258.36969	-261.23843	
15.96289	-246.16229	-184.08765	-181.64616	
15.96309	-176.58009	-134.03729	-89.05301	
15.96328	-82.82723	-73.67168	-37.17154	
15.96348	-24.84207	-0.24415	-34.36384	
15.96367	5.00504	17.09036	2.01422	
15.96387	-21.54607	4.76089	59.20591	
15.96406	-119.6936	-56.09302	-3.72326	
15.96426	-246.40645	-153.26396	-117.31315	
15.96445	-304.87991	-215.09445	-224.06689	
15.96465	-316.41589	-297.49442	-311.96021	
15.96484	-281.44168	-319.83398	-318.43011	
15.96504	-266.06036	-272.77444	-297.67755	
15.96523	-259.89563	-206.73238	-263.00851	
15.96543	-193.73149	-171.33092	-215.46068	
15.96562	-168.09595	-138.92026	-135.86841	
15.96582	-102.05389	-90.57893	-81.17924	
15.96602	-22.0954	-15.32029	-71.96265	
15.96621	23.56029	57.25272	-33.26517	
15.96641	-12.87881	21.30192	16.23585	
15.9666	-194.28084	-70.80294	-42.78695	
15.9668	-286.62985	-181.89032	-213.62956	
15.96699	-329.66095	-232.91727	-238.65474	
15.96719	-380.38269	-268.92911	-231.94067	
15.96738	-326.05975	-280.22095	-292.48938	
15.96758	-303.72021	-279.67163	-244.20911	
15.96777	-277.96259	-274.54453	-203.55846	
15.96797	-215.58275	-178.47224	-169.13358	
15.96816	-136.3567	-120.365	-97.04886	
15.96836	-29.05362	-60.54872	-46.9985	
15.96855	11.96326	25.63555	-7.69066	
15.96875	32.53273	18.61629	27.71081	
15.96895	-37.53777	-37.53777	41.13895	
15.96914	-221.86957	-145.81744	-54.68917	
15.96934	-291.14658	-269.96674	-188.36024	
15.96953	-288.33887	-353.77057	-259.22421	
15.96973	-312.02124	-383.06833	-278.38983	
15.96992	-301.46182	-330.21027	-292.73355	
15.97012	-289.13235	-277.04703	-294.93088	
15.97031	-237.2509	-248.72585	-235.41978	
15.97051	-167.66869	-216.49831	-160.52736	
15.9707	-115.84826	-133.549	-93.3256	
15.9709	-42.35969	-26.24592	-46.44917	
15.97109	27.58873	35.15732	-13.97748	
15.97129	71.77953	62.80709	15.01511	
15.97148	-23.86547	29.29777	16.84622	
15.97168	-197.94305	-92.22694	-83.25449	
15.97188	-294.07635	-215.76587	-236.39638	
15.97207	-329.66095	-275.27695	-316.04968	
15.97227	-343.82153	-297.67755	-314.34064	
15.97246	-351.39011	-299.20346	-297.37234	
15.97266	-316.47693	-252.20496	-310.37323	
15.97285	-270.39398	-237.86127	-261.60468	
15.97305	-181.46306	-253.54778	-182.92795	
15.97324	-108.52382	-166.32588	-100.52797	
15.97344	-81.05716	-69.0939	-17.09036	
15.97363	-21.11881	37.29362	31.37303	
15.97383	5.73748	108.6459	72.75613	
15.97402	-64.57716	24.10962	18.7994	
15.97422	-235.72496	-114.2613	-111.57567	
15.97441	-367.56494	-212.10364	-228.09534	
15.97461	-431.04343	-262.3371	-282.05206	
15.9748	-380.80997	-304.2085	-295.48019	
15.975	-323.49619	-294.6257	-297.92169	
15.9752	-329.59991	-234.32112	-287.54541	
15.97539	-237.55608	-224.43312	-260.07874	
15.97559	-164.31166	-214.11786	-167.11935	
15.97578	-97.17094	-151.73802	-84.65835	
15.97598	-35.15732	-61.15909	-39.67406	
15.97617	20.56948	44.25184	23.2551	
15.97637	72.02368	90.45686	90.27375	
15.97656	-38.5754	11.29185	81.30131	
15.97676	-180.97476	-142.58247	-68.11731	
15.97695	-291.26865	-247.93237	-239.63133	
15.97715	-345.16434	-327.15842	-301.8891	
15.97734	-336.49707	-350.0473	-293.83221	
15.97754	-367.25974	-304.81888	-286.75192	
15.97773	-324.77798	-298.53207	-294.6257	
15.97793	-228.64467	-228.94986	-279.06125	
15.97812	-148.13684	-136.78397	-192.26662	
15.97832	-62.25776	-130.06989	-98.33064	
15.97852	-4.21155	-70.25361	-40.2234	
15.97871	45.59465	29.90814	13.24503	
15.97891	39.97925	62.86813	80.99612	
15.9791	-109.19523	0.85452	50.84384	
15.9793	-255.92822	-143.68114	-110.9653	
15.97949	-316.35486	-284.49353	-217.53593	
15.97969	-373.24136	-331.431	-298.77621	
15.97988	-391.61353	-323.19101	-338.75546	
15.98008	-373.4855	-323.37411	-325.20523	
15.98027	-329.66095	-283.82214	-283.63904	
15.98047	-253.54778	-253.914	-202.6429	
15.98066	-161.87018	-194.09772	-170.59846	
15.98086	-97.17094	-101.5656	-122.92856	
15.98105	-6.71407	-43.58043	-72.20679	
15.98125	50.90487	41.81036	4.88296	
15.98145	10.19318	63.05124	98.63583	
15.98164	-111.88086	-44.1908	67.38487	
15.98184	-298.2879	-207.95312	-81.24027	
15.98203	-356.70035	-286.87399	-236.82364	
15.98223	-384.41113	-322.45856	-287.60645	
15.98242	-357.37173	-364.6962	-290.78036	
15.98262	-306.34479	-335.88672	-307.80969	
15.98281	-334.36078	-316.04968	-283.02866	
15.98301	-252.08289	-260.32288	-230.29268	
15.9832	-179.81506	-171.39195	-173.83344	
15.9834	-114.13923	-98.14753	-137.76056	
15.98359	-29.54192	-29.78607	-63.23435	
15.98379	20.08118	-2.50252	42.0545	
15.98398	19.16562	29.54192	95.27879	
15.98418	-136.845	-35.46251	49.50102	
15.98438	-240.42482	-196.17297	-124.08826	
15.98457	-274.6666	-272.59134	-271.18747	
15.98477	-353.22122	-324.83902	-314.88998	
15.98496	-373.42447	-365.42862	-321.23782	
15.98516	-342.90598	-314.21857	-337.41263	
15.98535	-318.85739	-267.95251	-286.26361	
15.98555	-261.72675	-211.3712	-192.26662	
15.98574	-161.25981	-135.74632	-142.39937	
15.98594	-96.13331	-68.97183	-101.13834	
15.98613	-29.72503	-8.9114	-49.43999	
15.98633	16.84622	-5.92059	38.39228	
15.98652	21.05777	-2.99081	100.77212	
15.98672	-96.25538	-64.27198	16.48	
15.98691	-274.30035	-171.02573	-166.2038	
15.98711	-304.2085	-267.34213	-265.81622	
15.9873	-319.2236	-321.23782	-292.1842	
15.9875	-354.56406	-318.49115	-339.24374	
15.9877	-306.8331	-302.98776	-345.83575	
15.98789	-240.54689	-279.48849	-288.46094	
15.98809	-208.01416	-236.64052	-207.34276	
15.98828	-154.97299	-128.66603	-146.06158	
15.98848	-61.40324	-64.88235	-121.21952	
15.98867	-7.56859	-6.592	-49.25687	
15.98887	43.51939	27.34459	37.72088	
15.98906	-5.18815	10.25422	86.48946	
15.98926	-155.70543	-57.92413	4.57778	
15.98945	-208.86868	-164.98306	-174.87106	
15.98965	-287.54541	-225.89801	-254.64644	
15.98984	-315.74451	-281.68585	-285.28702	
15.99004	-299.87488	-278.08466	-314.03546	
15.99023	-306.52792	-258.12555	-305.73444	
15.99043	-256.5386	-242.37801	-270.33295	
15.99063	-208.38039	-208.19727	-210.63875	
15.99082	-146.30574	-132.14514	-108.89005	
15.99102	-87.03879	-57.74102	-42.48177	
15.99121	-18.73837	-19.83703	12.75674	
15.99141	14.77096	19.65392	65.30961	
15.9916	-25.3914	21.85125	59.0228	
15.9918	-139.34752	-50.96591	-14.58785	
15.99199	-256.84378	-173.89447	-136.66188	
15.99219	-321.48196	-230.78098	-195.74571	
15.99238	-349.19278	-263.00851	-263.37473	
15.99258	-324.1676	-296.88406	-289.49857	
15.99277	-295.72437	-312.75369	-261.60468	
15.99297	-265.32791	-276.49768	-234.68733	
15.99316	-218.45149	-177.73979	-168.09595	
15.99336	-175.66454	-118.47285	-93.38664	
15.99355	-91.86071	-38.02606	-23.13303	
15.99375	-1.1597	4.69985	18.49422	
15.99395	61.40324	4.4557	67.26279	
15.99414	19.83703	11.65807	72.26783	
15.99434	-155.33922	-110.11078	-46.3271	
15.99453	-237.49504	-233.58867	-178.89951	
15.99473	-291.20761	-298.16583	-215.88794	
15.99492	-363.23129	-319.65088	-234.38216	
15.99512	-338.38922	-298.77621	-259.40732	
15.99531	-285.04288	-310.92258	-271.18747	
15.99551	-243.47667	-268.25769	-257.20999	
15.9957	-192.44972	-199.28587	-189.09268	
15.9959	-102.54219	-120.73122	-106.93686	
15.99609	-30.21332	-43.15317	-20.56948	
15.99629	35.52354	23.49925	42.90902	
15.99648	93.38664	65.61479	62.37983	
15.99668	4.82192	9.76592	38.5754	
15.99688	-162.23639	-105.533	-78.12739	
15.99707	-274.23932	-229.43816	-213.62956	
15.99727	-346.01886	-290.29205	-268.4408	
15.99746	-347.23959	-335.64258	-304.3916	
15.99766	-287.66748	-322.70273	-308.42004	
15.99785	-254.21918	-243.8429	-291.26865	
15.99805	-212.714	-222.66304	-252.81534	
15.99824	-139.34752	-183.41624	-176.15283	
15.99844	-74.77035	-100.10071	-118.77804	
15.99863	-18.06696	-21.60711	-33.81451	
15.99883	7.62963	44.00769	42.90902	
15.99902	41.68829	79.4702	67.01865	
15.99922	-18.06696	24.17066	52.36976	
15.99941	-201.42216	-109.50041	-57.25272	
15.99961	-317.75873	-226.50838	-211.55431	
15.9998	-341.38004	-304.63577	-289.55963	
16	-348.8876	-353.6485	-316.90421	
16.0002	-377.33084	-332.34656	-317.63666	
16.00039	-332.10242	-268.25769	-297.49442	
16.00059	-263.13058	-218.20734	-235.60289	
16.00078	-208.68556	-161.19876	-148.381	
16.00098	-97.84234	-99.24619	-112.49123	
16.00117	-19.2877	-49.25687	-30.82369	
16.00137	28.07703	5.55437	45.22843	
16.00156	36.37806	77.57805	91.18931	
16.00176	-35.21836	4.4557	58.5345	
16.00195	-183.96558	-188.60439	-108.27967	
16.00215	-319.16257	-294.07635	-268.19666	
16.00234	-312.14331	-348.64346	-365.97797	
16.00254	-306.46686	-354.68613	-350.71872	
16.00273	-314.0965	-339.12167	-315.2562	
16.00293	-274.54453	-307.62659	-272.4082	
16.00312	-237.37297	-253.12051	-221.99164	
16.00332	-164.98306	-204.77921	-175.05417	
16.00352	-90.33479	-127.38426	-99.24619	
16.00371	-35.21836	-67.14072	-44.49599	
16.00391	-13.184	4.944	26.24592	
16.0041	13.06192	51.69836	58.96176	
16.0043	-83.19346	-2.38044	9.09452	
16.00449	-272.28613	-135.01389	-117.13004	
16.00469	-327.28049	-258.24762	-271.43161	
16.00488	-363.10922	-292.24524	-316.84317	
16.00508	-398.32758	-315.2562	-317.14835	
16.00527	-361.33914	-337.35159	-331.73621	
16.00547	-324.83902	-304.02539	-288.70511	
16.00566	-265.26688	-260.81119	-253.4257	
16.00586	-191.90039	-216.62038	-208.38039	
16.00605	-103.51878	-119.6936	-138.37093	
16.00625	7.38548	-28.87051	-59.63317	
16.00645	16.90726	-3.7843	16.48	
16.00664	-5.85955	29.72503	49.6231	
16.00684	-129.33745	-33.08207	17.94488	
16.00703	-289.13235	-209.11282	-87.40501	
16.00723	-333.62836	-287.91162	-243.17148	
16.00742	-378.12433	-312.57059	-348.39929	
16.00762	-378.00226	-316.04968	-331.18686	
16.00781	-341.74628	-329.35574	-315.62244	
16.00801	-280.58719	-311.71606	-283.08969	
16.0082	-230.35371	-214.30098	-246.46748	
16.0084	-190.19135	-155.52232	-235.17563	
16.00859	-89.90753	-87.28294	-175.72557	
16.00879	-17.70074	-30.3354	-54.87228	
16.00898	16.29688	38.94162	35.95081	
16.00918	49.19584	63.4785	77.3339	
16.00938	-69.27702	-63.72265	31.86132	
16.00957	-247.87134	-233.58867	-135.38011	
16.00977	-291.39072	-359.63013	-246.95578	
16.00996	-325.02213	-352.12256	-319.16257	
16.01016	-371.22714	-318.49115	-356.08997	
16.01035	-346.56821	-331.79724	-336.06982	
16.01055	-314.03546	-304.75784	-281.31961	
16.01074	-288.58304	-221.56438	-214.23993	
16.01094	-185.36943	-125.85833	-186.89536	
16.01113	-81.17924	-75.50279	-118.35078	
16.01133	-3.54015	-20.75259	-30.51851	
16.01152	60.06042	19.40977	15.5034	
16.01172	-0.4883	24.04859	73.06131	
16.01191	-126.83492	-82.70516	7.01926	
16.01211	-243.96497	-240.66896	-146.61092	
16.0123	-318.73532	-297.55548	-220.64882	
16.0125	-330.75961	-319.46774	-281.56378	
16.0127	-343.7605	-317.14835	-311.04465	
16.01289	-304.57474	-323.06894	-324.65591	
16.01309	-252.08289	-301.64496	-262.09296	
16.01328	-208.92972	-244.20911	-187.68883	
16.01348	-132.26723	-192.81595	-141.789	
16.01367	-84.84145	-103.15257	-45.89984	
16.01387	-26.85629	-42.29865	-2.74667	
16.01406	21.85125	10.49837	44.12976	
16.01426	-0.24415	34.36384	78.92087	
16.01445	-132.32826	-103.82397	27.46666	
16.01465	-256.11133	-213.75165	-129.88678	
16.01484	-320.5054	-229.07193	-263.6189	
16.01504	-324.47278	-245.00259	-256.96585	
16.01523	-274.23932	-230.78098	-262.45917	
16.01543	-304.94095	-249.82452	-284.12732	
16.01562	-310.4953	-252.20496	-257.02689	
16.01582	-268.01355	-186.10187	-207.15964	
16.01602	-184.69801	-94.30219	-132.63344	
16.01621	-105.71612	-33.08207	-52.24769	
16.01641	-32.71584	6.592	-11.59703	
16.0166	14.3437	10.31526	20.56948	
16.0168	-60.42665	-8.9114	40.58962	
16.01699	-166.87521	-85.02457	-47.79198	
16.01719	-274.11725	-199.53001	-178.89951	
16.01738	-338.02301	-216.62038	-248.4817	
16.01758	-367.25974	-249.09207	-295.96851	
16.01777	-358.71457	-281.44168	-308.11487	
16.01797	-306.71103	-263.13058	-262.39813	
16.01816	-273.99518	-206.79343	-230.65889	
16.01836	-238.4106	-156.07166	-182.25655	
16.01855	-173.58928	-148.86929	-121.03641	
16.01875	-108.40175	-80.81301	-65.67583	
16.01895	-16.23585	-21.30192	-4.21155	
16.01914	56.27613	-19.2877	53.10221	
16.01934	-32.53273	-28.07703	93.56975	
16.01953	-190.49654	-121.64678	6.1037	
16.01973	-265.44998	-248.17651	-149.29655	
16.01992	-304.14746	-303.47604	-250.86215	
16.02012	-320.01709	-336.80228	-276.80289	
16.02031	-320.5054	-347.78894	-264.9617	
16.02051	-297.98273	-341.13589	-266.1214	
16.0207	-224.92142	-286.44672	-262.15399	
16.0209	-152.22632	-214.11786	-219.42809	
16.02109	-79.34812	-155.88855	-133.549	
16.02129	-69.88739	-60.48769	-33.6314	
16.02148	-48.09717	3.72326	20.50844	
16.02168	29.72503	23.2551	19.89807	
16.02188	-28.07703	-8.48415	24.2317	
16.02207	-203.31432	-132.69447	-60.85391	
16.02227	-340.1593	-242.01178	-213.2023	
16.02246	-387.03574	-282.05206	-288.64407	
16.02266	-401.56256	-301.33975	-288.70511	
16.02285	-356.33411	-269.05118	-278.69504	
16.02305	-258.43073	-224.61623	-292.30627	
16.02324	-226.63045	-182.43965	-272.34717	
16.02344	-191.16794	-153.26396	-213.87372	
16.02363	-124.57655	-139.46959	-122.07404	
16.02383	-74.64828	-55.48265	-24.78103	
16.02402	-29.8471	20.87466	4.21155	
16.02422	17.76177	30.94577	34.05865	
16.02441	-26.73421	-0.97659	47.54784	
16.02461	-203.86365	-126.28559	-71.2302	
16.0248	-328.37915	-245.12466	-220.46571	
16.025	-383.06833	-288.88821	-264.47339	
16.0252	-394.97055	-324.96109	-249.39726	
16.02539	-349.43692	-328.50125	-264.53445	
16.02559	-304.45264	-292.48938	-277.10806	
16.02578	-242.37801	-228.64467	-243.72081	
16.02598	-174.2607	-188.23816	-188.60439	
16.02617	-101.74871	-134.15936	-135.31908	
16.02637	1.46489	-48.76858	-68.36146	
16.02656	55.54369	15.93066	4.76089	
16.02676	49.74517	64.27198	89.41924	
16.02695	-32.47169	10.86459	112.97952	
16.02715	-165.89862	-143.86426	-57.31376	
16.02734	-270.57712	-242.13385	-223.02927	
16.02754	-336.31396	-294.25946	-265.08377	
16.02773	-326.30389	-340.46448	-297.92169	
16.02793	-344.06567	-335.52051	-298.71518	
16.02812	-320.56644	-276.80289	-282.41827	
16.02832	-242.92734	-177.80084	-254.52437	
16.02852	-157.84174	-151.43285	-171.88025	
16.02871	-65.61479	-130.00885	-85.39079	
16.02891	-50.35554	-70.86398	-25.3914	
16.0291	-1.1597	-18.12799	12.32948	
16.0293	19.53185	42.23762	53.04117	
16.02949	-69.21598	10.25422	56.27613	
16.02969	-197.6989	-111.4536	-87.09982	
16.02988	-304.57474	-265.69415	-260.38391	
16.03008	-375.68286	-324.22864	-309.3356	
16.03027	-381.90863	-288.70511	-315.68347	
16.03047	-349.00967	-271.98096	-303.47604	
16.03066	-327.7688	-240.48586	-259.16318	
16.03086	-260.81119	-211.79846	-224.49416	
16.03105	-172.49062	-155.64439	-162.66365	
16.03125	-74.22102	-64.45509	-103.7019	
16.03145	14.40474	-26.00177	-32.59377	
16.03164	54.5671	2.44148	40.95584	
16.03184	34.60799	35.34044	88.56471	
16.03203	-79.53123	-28.32118	75.68591	
16.03223	-229.56023	-153.38603	-85.26871	
16.03242	-300.30212	-257.88141	-222.54097	
16.03262	-322.58066	-340.52554	-270.33295	
16.03281	-351.93945	-374.82834	-320.62747	
16.03301	-366.58835	-329.53888	-337.47366	
16.0332	-322.33649	-272.10303	-292.30627	
16.0334	-256.47754	-226.44734	-233.40556	
16.03359	-195.56261	-162.23639	-182.50069	
16.03379	-93.69183	-81.97272	-124.75967	
16.03398	-3.35704	-31.12888	-68.30042	
16.03418	54.93332	-8.9114	19.16562	
16.03438	15.19822	26.49007	60.60976	
16.03457	-110.23286	-49.86724	10.25422	
16.03477	-227.66808	-187.26158	-144.47462	
16.03496	-288.94925	-266.73178	-284.37146	
16.03516	-326.42596	-308.11487	-313.42508	
16.03535	-373.3024	-307.9928	-360.24048	
16.03555	-329.66095	-293.40494	-366.58835	
16.03574	-276.92496	-279.42746	-310.67844	
16.03594	-233.10037	-212.34779	-258.00348	
16.03613	-162.90781	-122.31818	-194.03668	
16.03633	-102.96945	-94.48531	-104.55641	
16.03652	-32.59377	-73.61064	-44.12976	
16.03672	30.57955	-37.72088	15.07614	
16.03691	39.2468	3.54015	96.43849	
16.03711	-76.54042	-25.57451	61.52531	
16.0373	-223.02927	-139.34752	-93.08145	
16.0375	-280.46509	-241.52348	-214.78928	
16.0377	-302.80466	-278.26776	-274.54453	
16.03789	-302.80466	-273.81207	-323.43515	
16.03809	-286.32465	-281.44168	-354.01471	
16.03828	-285.71429	-252.32704	-318.24701	
16.03848	-234.38216	-173.95551	-214.11786	
16.03867	-161.62602	-101.80975	-165.53239	
16.03887	-107.36411	-59.0228	-115.17686	
16.03906	-49.56206	-26.5511	-37.90399	
16.03926	20.63051	-6.592	-0.4883	
16.03945	13.36711	3.47911	34.91317	
16.03965	-134.89182	-96.43849	0.79348	
16.03984	-269.17325	-215.8269	-126.04144	
16.04004	-339.30478	-253.73088	-248.2986	
16.04023	-350.47455	-296.63992	-295.11398	
16.04043	-332.34656	-316.96524	-293.1608	
16.04063	-305.73444	-316.04968	-306.52792	
16.04082	-253.30363	-257.88141	-309.88495	
16.04102	-205.14542	-205.81683	-214.42305	
16.04121	-131.16855	-136.05151	-143.00974	
16.04141	-72.81716	-55.17746	-96.86575	
16.0416	-39.67406	-19.2877	-10.74252	
16.0418	13.42814	-4.4557	34.3028	
16.04199	-67.81213	-47.05954	71.16917	
16.04219	-227.66808	-104.00708	-43.82458	
16.04238	-296.45679	-179.75403	-141.48381	
16.04258	-342.84494	-216.07104	-155.88855	
16.04277	-356.27307	-264.9617	-286.01947	
16.04297	-339.54895	-303.65918	-342.4787	
16.04316	-326.6091	-286.87399	-316.90421	
16.04336	-314.82895	-233.03934	-292.12317	
16.04355	-268.50186	-149.90692	-256.96585	
