采样时间：2026-05-30 12:13:15
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
time[s]	AI1-1 [Pa]	AI1-2 [Pa]	AI1-3 [Pa]	
9.26816	37.5988	85.02457	751.12158	
9.26836	137.27226	-54.5671	765.22113	
9.26855	-86.12323	-9.82696	770.83649	
9.26875	97.35404	106.57063	725.18085	
9.26895	204.16882	167.24142	559.52637	
9.26914	138.6761	316.23279	500.38147	
9.26934	198.91965	315.5614	525.71185	
9.26953	109.74456	352.18359	197.94305	
9.26973	157.10928	396.55753	-303.90332	
9.26992	295.7854	379.34506	173.34514	
9.27012	438.85617	367.1987	698.50763	
9.27031	461.31778	291.08554	743.73608	
9.27051	413.28165	188.72646	872.21899	
9.2707	371.95959	33.57036	809.7171	
9.2709	310.80051	23.01096	701.31537	
9.27109	233.71074	-79.59227	625.44635	
9.27129	38.33125	-171.20883	587.35925	
9.27148	75.62486	-81.54546	536.0271	
9.27168	268.31873	-148.13684	548.72278	
9.27188	268.50186	-155.82751	544.87744	
9.27207	331.67517	-109.56145	568.43774	
9.27227	455.09201	-75.80798	599.32251	
9.27246	451.85706	14.70992	572.52722	
9.27266	478.71335	-50.53865	549.82147	
9.27285	531.99866	-73.42754	557.57318	
9.27305	605.06	78.00531	719.01611	
9.27324	712.05786	146.24469	776.69604	
9.27344	778.34406	30.27436	719.80957	
9.27363	811.18201	-39.55199	709.00604	
9.27383	767.17432	-42.23762	721.82379	
9.27402	682.27179	-89.11404	662.31268	
9.27422	559.77051	-248.23755	560.25879	
9.27441	423.41379	-446.48578	493.17911	
9.27461	334.23871	-501.78534	449.11038	
9.2748	288.58304	-530.71686	537.85822	
9.275	309.64081	-564.47034	633.19806	
9.2752	356.02893	-452.34534	619.89197	
9.27539	394.36017	-205.9389	571.67273	
9.27559	422.68137	-114.93271	576.7998	
9.27578	474.07452	-164.0675	662.55682	
9.27598	548.2345	-217.53593	638.75238	
9.27617	600.97046	-102.90842	619.46472	
9.27637	631.73315	12.51259	662.37372	
9.27656	680.92896	-53.40739	672.87207	
9.27676	705.46588	-21.97333	713.09552	
9.27695	704.18408	-8.78933	689.53522	
9.27715	704.9165	-9.15555	688.43652	
9.27734	622.88275	-88.01538	656.69727	
9.27754	507.88904	-209.90631	604.44958	
9.27773	425.55011	-174.38277	402.53915	
9.27793	407.72729	-127.32322	207.64793	
9.27813	408.03247	-311.04465	216.49831	
9.27832	369.94537	-421.15543	125.91937	
9.27852	355.41855	-233.58867	91.55553	
9.27871	387.27988	-228.76675	17.70074	
9.27891	460.76846	-230.10956	-6.34785	
9.2791	522.17169	-126.957	75.38072	
9.2793	580.76721	-116.5807	200.50661	
9.27949	606.03656	-78.61568	334.42181	
9.27969	612.5675	-43.70251	426.95395	
9.27988	665.48663	-12.32948	458.57114	
9.28008	682.21075	22.40059	323.49619	
9.28027	668.47742	59.57213	383.98389	
9.28047	643.3302	118.41182	427.86951	
9.28066	580.46204	198.43135	341.80731	
9.28086	501.29703	190.80173	338.02301	
9.28105	400.76907	102.17597	264.77859	
9.28125	324.96109	27.95495	274.11725	
9.28145	320.74954	-96.6216	255.98926	
9.28164	326.85324	-139.71373	177.73979	
9.28184	343.02805	-118.22871	259.10214	
9.28203	372.32581	-83.49864	234.80942	
9.28223	393.38358	-40.95584	205.87787	
9.28242	442.64047	21.91229	221.13712	
9.28262	505.99689	188.48232	260.38391	
9.28281	550.43182	298.04376	429.21231	
9.28301	569.53644	370.92197	472.12134	
9.2832	555.13171	349.43692	421.70477	
9.2834	520.0354	333.20108	328.44019	
9.28359	456.74002	452.52847	320.01709	
9.28379	368.90775	508.37732	328.25708	
9.28398	280.70926	495.3154	233.89386	
9.28418	125.79729	506.85141	162.72469	
9.28438	-62.62398	511.06296	-2.68563	
9.28457	-149.66277	477.9809	-101.38249	
9.28477	-138.0047	440.87039	-57.80206	
9.28496	-84.10901	433.05765	-94.85152	
9.28516	7.32444	429.82269	-168.46217	
9.28535	75.68591	407.97144	-232.00171	
9.28555	85.02457	424.02417	-217.53593	
9.28574	142.70454	421.39957	-110.23286	
9.28594	260.13977	405.4689	-43.15317	
9.28613	309.1525	391.36935	118.16767	
9.28633	320.3833	372.26477	135.19699	
9.28652	304.69681	409.2532	-19.10459	
9.28672	333.44522	419.75159	6.1037	
9.28691	228.27846	397.77826	30.3354	
9.28711	-54.99435	392.83426	46.63228	
9.2873	19.59288	374.7673	116.21449	
9.2875	135.25804	364.51309	-37.72088	
9.2877	2.62459	341.62421	-289.62067	
9.28789	-70.74191	412.48816	-451.1246	
9.28809	-103.39671	511.18503	-237.55608	
9.28828	-105.533	510.57468	-49.25687	
9.28848	-47.4868	529.98444	-430.24994	
9.28867	15.01511	509.23184	-195.44054	
9.28887	61.89154	457.28934	85.69598	
9.28906	88.99197	442.82358	-117.80145	
9.28926	129.21536	431.65381	-122.013	
9.28945	200.62868	426.70981	-96.74368	
9.28965	82.21687	438.7341	90.76205	
9.28984	0.18311	458.32697	206.48824	
9.29004	143.07077	470.7175	106.63168	
9.29023	278.51193	474.5018	13.91644	
9.29043	455.45822	499.0997	138.85922	
9.29062	578.38678	532.73108	215.27757	
9.29082	654.62201	535.47778	245.97919	
9.29102	667.07361	509.47598	264.53445	
9.29121	531.38831	437.02505	115.48204	
9.29141	380.32166	326.85324	54.93332	
9.2916	285.22598	137.02811	61.15909	
9.2918	332.46863	108.03552	-38.75851	
9.29199	482.37555	317.45352	-53.95673	
9.29219	501.4191	402.11188	52.00354	
9.29238	452.04016	431.10446	101.80975	
9.29258	514.54205	539.50623	126.16352	
9.29277	509.10977	553.97198	152.59254	
9.29297	456.55692	500.2594	275.82629	
9.29316	345.22537	565.38593	350.29144	
9.29336	431.40964	624.28662	369.76227	
9.29355	656.45312	676.41223	366.28314	
9.29375	594.86676	754.60065	327.09738	
9.29395	544.20605	706.93073	293.28287	
9.29414	475.05112	679.40308	216.9866	
9.29434	267.89148	623.43213	122.44026	
9.29453	140.26308	468.94742	109.92767	
9.29473	145.39018	365.67279	125.91937	
9.29492	221.68645	345.53058	140.75137	
9.29512	230.29268	361.095	117.43523	
9.29531	208.50246	376.35425	-30.03021	
9.29551	331.5531	429.09024	-77.70013	
9.2957	410.77914	507.76697	-44.61806	
9.2959	523.14832	539.20105	-48.09717	
9.29609	507.03452	544.38916	56.76443	
9.29629	351.14597	555.00964	186.77328	
9.29648	381.05411	572.03894	226.14215	
9.29668	423.23068	587.35925	275.27695	
9.29688	396.25232	619.09851	261.1774	
9.29707	305.73444	648.51831	310.80051	
9.29727	288.70511	542.25287	345.1033	
9.29746	205.69475	477.12637	236.45741	
9.29766	31.43406	500.68668	252.32704	
9.29785	-76.72353	412.8544	234.6263	
9.29805	-153.81329	305.18509	132.45033	
9.29824	-295.84644	277.41324	75.80798	
9.29844	-228.94986	266.73178	74.09894	
9.29863	4.63881	192.20557	148.01477	
9.29883	62.50191	103.88501	143.31493	
9.29902	105.83819	55.48265	47.73095	
9.29922	159.6118	16.17481	98.7579	
9.29941	239.93652	-46.08295	193.79254	
9.29961	267.76941	-145.32915	206.9155	
9.2998	225.16556	-265.44998	273.99518	
9.3	220.28261	-201.42216	342.35663	
9.3002	285.10391	-1.1597	327.03635	
9.30039	342.78391	120.54811	335.64258	
9.30059	471.75513	258.6749	281.62482	
9.30078	514.48102	376.23218	242.37801	
9.30098	448.68314	425.42801	229.194	
9.30117	382.64108	439.46652	82.52205	
9.30137	232.55104	446.85202	32.95999	
9.30156	236.33534	453.07779	-162.23639	
9.30176	160.28322	474.01349	-265.57208	
9.30195	119.02219	501.48013	-210.69978	
9.30215	11.10874	507.03452	-220.58778	
9.30234	31.18992	515.15247	-176.94632	
9.30254	390.63693	533.21942	-167.48558	
9.30273	462.72165	550.43182	-48.34132	
9.30293	523.08728	530.53375	-37.53777	
9.30312	599.44458	508.01111	46.08295	
9.30332	600.11597	485.4274	166.08173	
9.30352	628.43713	499.28281	213.32439	
9.30371	607.5625	522.04962	300.18005	
9.30391	610.43121	578.99713	281.99103	
9.3041	619.64783	635.27332	293.89325	
9.3043	510.20844	612.62854	322.76376	
9.30449	392.40698	564.71448	345.16434	
9.30469	400.15869	469.4357	344.55399	
9.30488	391.30832	441.60284	383.49557	
9.30508	354.86923	443.73914	399.85352	
9.30527	438.12372	414.62448	387.21884	
9.30547	613.17792	420.48401	389.23306	
9.30566	695.51685	426.03839	358.34833	
9.30586	693.74677	426.34357	368.05322	
9.30605	643.3302	437.94061	382.21381	
9.30625	688.07031	454.78683	332.22449	
9.30645	774.07147	451.36874	333.32315	
9.30664	836.93958	441.0535	455.15305	
9.30684	866.72565	474.62387	475.8446	
9.30703	823.93872	517.77704	465.59039	
9.30723	790.79559	515.64075	534.44012	
9.30742	638.93549	494.27777	510.87985	
9.30762	516.98352	500.56461	440.62625	
9.30781	398.63278	522.23273	428.17468	
9.30801	246.28438	523.45349	430.0058	
9.3082	214.48409	503.8606	371.10507	
9.3084	135.19699	507.21762	249.39726	
9.30859	142.76559	510.57468	228.76675	
9.30879	166.08173	438.42889	327.28049	
9.30898	55.54369	426.58774	343.08908	
9.30918	30.88473	497.45169	444.89883	
9.30938	36.86636	571.24548	615.49731	
9.30957	116.45863	656.88037	612.01819	
9.30977	169.68291	762.90167	662.73993	
9.30996	105.34989	803.4303	733.1767	
9.31016	148.50307	716.63562	752.64746	
9.31035	214.17889	713.5838	795.61755	
9.31055	310.12909	830.10345	814.84418	
9.31074	382.09174	814.539	841.45636	
9.31094	324.90005	670.97992	774.86493	
9.31113	236.51845	578.26471	687.94824	
9.31133	182.43965	433.17972	658.71149	
9.31152	138.30989	308.66422	603.90027	
9.31172	33.57036	245.06363	566.42352	
9.31191	26.18488	309.03043	542.68011	
9.31211	33.93658	449.84283	508.86563	
9.3123	-145.02396	623.00488	505.44754	
9.3125	-64.88235	747.15417	506.17999	
9.3127	305.00198	585.95538	542.61908	
9.31289	435.74329	547.13586	550.67596	
9.31309	436.35364	586.93195	501.48013	
9.31328	444.65469	672.44482	467.36044	
9.31348	482.00934	792.56567	456.00757	
9.31367	569.41437	757.04218	517.41083	
9.31387	614.58173	685.93402	588.8241	
9.31406	648.09106	526.38324	645.46649	
9.31426	640.64453	377.39188	653.0351	
9.31445	534.07391	325.38834	595.53821	
9.31465	423.9021	143.00974	527.23779	
9.31484	380.07751	25.3914	428.23572	
9.31504	382.88522	118.10663	332.95694	
9.31523	459.36459	160.64943	301.46182	
9.31543	509.10977	175.29832	307.50452	
9.31563	522.29376	181.0358	352.67191	
9.31582	584.61255	215.94897	409.80255	
9.31602	646.44305	308.48108	392.34595	
9.31621	660.60364	358.5925	351.87842	
9.31641	668.17224	355.60168	277.65741	
9.3166	708.76184	317.81976	232.7952	
9.3168	749.83978	195.3795	134.09833	
9.31699	765.3432	265.02274	152.95877	
9.31719	763.75623	318.91843	381.11514	
9.31738	749.10736	243.04941	292.12317	
9.31758	724.75354	103.94604	322.8248	
9.31777	675.37463	50.66072	397.28995	
9.31797	554.27716	281.74689	200.62868	
9.31816	451.91809	252.69325	174.19965	
9.31836	424.69559	81.97272	176.15283	
9.31855	376.47632	-66.2862	201.17801	
9.31875	367.93115	-212.0426	124.33241	
9.31895	439.10031	-175.48143	134.58662	
9.31914	486.03778	-148.5641	258.61386	
9.31934	501.29703	-54.20087	189.58098	
9.31953	515.76282	70.19257	-77.15079	
9.31973	557.32904	113.95612	-79.40916	
9.31992	633.13702	234.74837	-12.63466	
9.32012	692.46497	209.29594	-472.36548	
9.32031	740.92834	271.0654	-460.58536	
9.32051	757.22528	324.77798	-138.92026	
9.3207	734.15326	191.04587	119.02219	
9.3209	687.27686	136.72292	233.77179	
9.32109	597.97968	72.69509	129.82574	
9.32129	525.58978	-54.20087	169.56084	
9.32148	463.69824	-162.54158	0.85452	
9.32168	392.89529	-199.71312	94.91257	
9.32188	326.487	-351.63428	317.27042	
9.32207	262.45917	-347.78894	274.48346	
9.32227	317.45352	-326.79221	279.30539	
9.32246	366.10004	-372.56998	82.58308	
9.32266	332.28552	-411.93884	-69.76531	
9.32285	366.40521	-506.3631	105.77715	
9.32305	370.7999	-285.16495	229.74333	
9.32324	455.15305	-49.43999	215.09445	
9.32344	622.08929	-31.18992	98.39168	
9.32363	672.68896	-30.3354	162.35847	
9.32383	686.17816	25.51347	328.44019	
9.32402	669.82025	2.92978	332.10242	
9.32422	632.40454	-52.18665	365.18448	
9.32441	566.9118	-20.32533	307.07724	
9.32461	479.50684	-33.1431	250.37386	
9.3248	464.12549	-21.91229	206.36617	
9.325	482.13141	-23.80444	29.54192	
9.3252	372.56998	-61.15909	-65.06546	
9.32539	296.63992	-76.29627	-249.4583	
9.32559	294.13739	-109.37834	-337.22952	
9.32578	252.69325	-156.49892	-196.47816	
9.32598	526.3222	-162.17535	-199.22482	
9.32617	734.94672	-26.73421	9.46074	
9.32637	575.82324	61.46428	323.74036	
9.32656	469.13052	58.29035	401.19632	
9.32676	562.88336	60.24354	330.0882	
9.32695	714.49933	44.31288	207.70897	
9.32715	719.56543	106.69271	222.54097	
9.32734	670.30853	170.35432	338.08405	
9.32754	576.12842	198.91965	284.06628	
9.32773	436.65884	232.42897	258.24762	
9.32793	248.90897	224.7383	335.27634	
9.32812	141.11758	162.72469	217.23074	
9.32832	57.43583	99.36826	72.8782	
9.32852	-117.98456	96.80471	-111.94189	
9.32871	-151.92114	154.91196	-71.53539	
9.32891	-204.53505	209.17386	17.02933	
9.3291	-184.20972	177.67876	-112.85744	
9.3293	7.32444	110.66012	-36.80532	
9.32949	122.5013	137.3333	1.22074	
9.32969	212.22571	246.34541	-0.12207	
9.32988	292.85562	299.69177	75.0145	
9.33008	345.16434	314.52377	166.26485	
9.33027	346.56821	335.0322	245.85712	
9.33047	400.52493	361.27811	286.93503	
9.33066	528.27539	405.89618	347.72791	
9.33086	540.66589	346.38507	402.23395	
9.33105	502.27362	291.81799	444.47156	
9.33125	435.62122	223.15134	385.14359	
9.33145	305.79547	107.85241	292.97769	
9.33164	227.60704	153.63017	110.78219	
9.33184	145.26811	138.12677	133.91522	
9.33203	73.06131	76.47939	124.57655	
9.33223	-12.51259	62.74606	53.52946	
9.33242	-134.03729	58.35139	247.56615	
9.33262	177.00735	142.2773	140.44618	
9.33281	454.23749	215.88794	23.62133	
9.33301	152.04321	322.70273	62.56295	
9.3332	138.06573	403.57678	138.493	
9.3334	425.67218	472.12134	282.54037	
9.33359	522.59894	548.90588	371.34921	
9.33379	600.66528	475.6615	404.55338	
9.33398	607.19629	480.42236	447.09616	
9.33418	651.57019	549.63837	470.77853	
9.33438	692.15979	541.70355	499.40488	
9.33457	579.97375	523.57556	514.05377	
9.33477	495.80371	470.65646	331.98035	
9.33496	444.34949	479.20163	301.58392	
9.33516	412.36609	507.70593	370.43365	
9.33535	380.871	514.78619	317.81976	
9.33555	376.29321	449.59869	258.91904	
9.33574	471.20578	353.77057	310.86154	
9.33594	546.22028	465.16312	347.60583	
9.33613	588.15271	605.67035	358.34833	
9.33633	662.80096	635.02917	436.65884	
9.33652	673.72662	693.8078	449.90387	
9.33672	689.16901	688.07031	487.74683	
9.33691	757.34735	645.16132	497.39066	
9.33711	834.49811	640.64453	521.74445	
9.3373	904.5686	584.36841	570.08575	
9.3375	922.26935	515.0304	607.31836	
9.3377	881.00836	490.61557	626.36188	
9.33789	746.7879	488.60135	544.08398	
9.33809	587.23718	312.08228	501.66327	
9.33828	470.04608	72.32887	424.63455	
9.33848	439.95483	31.06784	309.03043	
9.33867	508.8046	43.39732	365.67279	
9.33887	594.01227	52.30872	392.65115	
9.33906	572.09998	134.09833	344.06567	
9.33926	524.79626	211.79846	423.9021	
9.33945	601.33673	291.81799	446.72995	
9.33965	550.98114	200.9949	479.3237	
9.33984	503.73853	190.61861	613.91034	
9.34004	517.04462	321.35989	599.87183	
9.34023	469.67987	224.7383	532.85315	
9.34043	520.34058	252.63222	478.71335	
9.34063	438.42889	262.15399	514.90826	
9.34082	369.8233	173.58928	555.68103	
9.34102	469.4357	145.08499	481.03275	
9.34121	360.60672	73.24442	459.60876	
9.34141	209.35698	-10.49837	279.30539	
9.3416	46.93747	-64.69924	169.43877	
9.3418	-272.4082	-259.71252	184.3318	
9.34199	-279.18332	-359.44699	119.51048	
9.34219	-299.02036	-146.91611	93.99701	
9.34238	-372.50894	-124.69863	-5.00504	
9.34258	-144.29152	-57.19169	113.34574	
9.34277	69.03287	94.91257	288.46094	
9.34297	178.35017	189.58098	225.04349	
9.34316	176.88528	325.20523	272.46924	
9.34336	168.58424	300.11902	309.82391	
9.34355	80.08057	294.25946	259.10214	
9.34375	67.44591	407.78833	327.34152	
9.34395	102.66427	438.61203	370.92197	
9.34414	118.47285	416.57767	421.09439	
9.34434	229.80438	404.98062	470.83957	
9.34453	294.86984	372.63101	382.76315	
9.34473	231.75757	290.04791	352.79398	
9.34492	28.13807	170.35432	257.27103	
9.34512	-102.90842	129.58159	100.77212	
9.34531	-163.64024	103.94604	-21.17985	
9.34551	-192.99905	92.8373	-69.46013	
9.3457	-264.22925	113.46782	135.92944	
9.3459	-260.20081	129.76471	171.1478	
9.34609	-163.57921	147.64854	99.24619	
9.34629	-79.04294	197.63786	139.71373	
9.34648	3.72326	241.40141	166.50899	
9.34668	13.79437	289.55963	236.7626	
9.34688	158.33003	418.89706	239.082	
9.34707	218.45149	459.79187	280.89236	
9.34727	344.12671	543.16846	366.95456	
9.34746	346.20197	695.21167	424.75662	
9.34766	257.27103	679.70825	426.46564	
9.34785	490.06622	538.22443	407.54419	
9.34805	352.42773	456.31274	413.28165	
9.34824	215.27757	423.84106	457.71661	
9.34844	152.28737	384.28906	448.98831	
9.34863	15.13718	456.61795	152.71461	
9.34883	-14.77096	488.23511	-27.64977	
9.34902	-145.93951	420.3009	34.97421	
9.34922	5.00504	345.53058	15.38133	
9.34941	70.00946	349.49796	-15.68651	
9.34961	-39.00266	414.92966	86.79464	
9.3498	31.18992	472.18237	144.71877	
9.35	57.43583	582.59833	219.79431	
9.3502	165.95966	627.64368	287.85059	
9.35039	307.9928	659.01672	236.88467	
9.35059	315.68347	677.93817	355.17441	
9.35078	247.13889	642.78082	450.9415	
9.35098	230.90305	662.80096	463.332	
9.35117	212.22571	649.86115	491.77527	
9.35137	167.42455	611.52991	559.77051	
9.35156	43.58043	585.22296	568.74292	
9.35176	-57.55791	528.88574	442.82358	
9.35195	-145.81744	472.54861	353.03812	
9.35215	-360.97293	464.06445	359.99634	
9.35234	-206.9155	474.25763	404.43127	
9.35254	-88.74783	464.00342	336.86331	
9.35273	-96.86575	445.57025	387.03574	
9.35293	61.34221	413.70892	508.9877	
9.35312	126.59077	395.3978	594.86676	
9.35332	53.52946	394.17706	628.86438	
9.35352	2.74667	401.98981	623.85938	
9.35371	110.90427	419.38535	687.7041	
9.35391	70.31464	449.59869	649.25079	
9.3541	134.46455	501.05289	621.78412	
9.3543	155.27818	532.85315	666.4632	
9.35449	187.1395	523.39246	738.91412	
9.35469	334.72702	479.93408	716.81873	
9.35488	220.46571	418.16461	646.50409	
9.35508	132.02307	257.88141	522.59894	
9.35527	63.60057	209.41801	424.39038	
9.35547	16.48	285.34805	318.73532	
9.35566	-7.32444	271.12643	68.36146	
9.35586	-57.3748	138.55403	211.49327	
9.35605	-167.66869	42.42073	387.34091	
9.35625	9.64385	60.79287	253.85297	
9.35645	291.63489	-114.50545	215.58275	
9.35664	266.1214	-39.00266	248.66481	
9.35684	361.58331	251.28941	271.85889	
9.35703	467.97083	392.16284	375.07248	
9.35723	515.64075	511.55127	435.56018	
9.35742	526.68842	534.80634	455.21408	
9.35762	528.88574	547.74622	550.12665	
9.35781	547.31897	533.7077	606.21967	
9.35801	505.81378	528.03125	613.48309	
9.3582	553.66681	423.71899	438.00165	
9.3584	611.95715	302.98776	304.69681	
9.35859	566.66766	262.3371	329.78302	
9.35879	441.72491	198.49239	301.70599	
9.35898	402.35602	209.90631	253.30363	
9.35918	425.00076	203.74156	128.48293	
9.35938	452.1012	200.14038	139.77478	
9.35957	552.32397	306.28375	277.04703	
9.35977	573.56488	464.98001	396.98477	
9.35996	467.17734	579.24133	469.00845	
9.36016	319.83398	520.70679	338.57236	
9.36035	416.08936	438.36786	328.80643	
9.36055	607.13525	463.69824	479.87305	
9.36074	622.33344	469.19156	483.84045	
9.36094	615.68042	448.01172	412.79337	
9.36113	595.3551	374.4621	422.68137	
9.36133	564.47034	308.54214	432.44727	
9.36152	481.09378	112.67434	373.42447	
9.36172	386.9747	-10.07111	337.29056	
9.36191	275.70422	-21.66814	256.90482	
9.36211	239.50926	-219.97742	190.00824	
9.3623	275.52112	-149.66277	221.62541	
9.3625	296.02954	-73.36649	189.21475	
9.3627	367.13766	-94.91257	202.1546	
9.36289	382.64108	-7.26341	251.65562	
9.36309	389.17203	-7.62963	184.14868	
9.36328	470.29022	22.21747	229.56023	
9.36348	504.53201	100.03967	219.61119	
9.36367	502.884	171.88025	179.57091	
9.36387	602.98468	219.91638	241.21829	
9.36406	651.26501	256.05029	230.65889	
9.36426	520.88989	180.97476	266.54868	
9.36445	358.53146	127.75048	299.2645	
9.36465	272.16406	117.49626	314.76791	
9.36484	325.26627	85.75701	282.90659	
9.36504	303.59814	55.54369	250.25179	
9.36523	128.48293	-97.7813	201.78839	
9.36543	15.62548	-236.57948	135.44115	
9.36562	-30.09125	-247.68822	151.61595	
9.36582	104.98367	-238.10541	163.57921	
9.36602	266.18243	-190.61861	215.70482	
9.36621	277.3522	-138.6761	201.9715	
9.36641	333.50629	-141.48381	261.72675	
9.3666	407.30002	-97.17094	358.7756	
9.3668	372.1427	-74.22102	435.74329	
9.36699	312.44849	-59.08384	429.09024	
9.36719	366.10004	-44.86221	250.06866	
9.36738	385.50983	-63.17331	519.54712	
9.36758	338.38922	-81.85064	838.77069	
9.36777	422.43719	-71.10812	842.31085	
9.36797	453.13882	89.60234	955.41248	
9.36816	364.08582	205.57268	961.63824	
9.36836	247.56615	201.42216	821.49725	
9.36855	92.04382	244.08704	761.80304	
9.36875	-54.81124	266.85385	774.01044	
9.36895	-108.70693	276.68082	752.03711	
9.36914	-76.6625	208.7466	635.09021	
9.36934	-51.2711	160.22217	540.23865	
9.36953	-46.14399	331.49203	635.7616	
9.36973	-78.12739	395.88611	701.55951	
9.36992	-13.24503	398.99899	595.72131	
9.37012	-132.3893	518.5705	638.2641	
9.37031	-6.71407	431.77588	764.79382	
9.37051	335.39841	305.06302	727.13403	
9.3707	333.26212	325.57147	693.13641	
9.3709	522.84308	351.57324	686.97162	
9.37109	621.35687	361.40018	709.67743	
9.37129	595.72131	403.02744	708.21252	
9.37148	590.1059	441.90802	623.67627	
9.37168	500.68668	380.19958	553.17853	
9.37188	435.07187	355.54065	439.95483	
9.37207	361.40018	272.5303	370.86093	
9.37227	333.56732	111.33152	374.7673	
9.37246	310.86154	49.68413	433.97321	
9.37266	298.2879	65.1265	527.23779	
9.37285	227.60704	61.8305	526.44427	
9.37305	229.25505	74.70931	551.04224	
9.37324	160.89359	227.30186	695.94409	
9.37344	84.53627	379.10092	757.65253	
9.37363	28.80947	455.33615	735.6792	
9.37383	-129.33745	467.29941	740.31799	
9.37402	58.22932	463.82031	721.82379	
9.37422	323.74036	468.276	680.80688	
9.37441	436.23157	449.17142	631.24487	
9.37461	518.69257	471.38889	560.13672	
9.3748	512.89404	498.30621	532.79211	
9.375	467.05527	519.73022	568.43774	
9.3752	371.16611	552.81226	549.57733	
9.37539	257.88141	572.58826	476.63809	
9.37559	234.07697	570.513	473.46414	
9.37578	156.55995	535.05054	510.57468	
9.37598	107.54723	558.18353	459.18149	
9.37617	207.83105	573.93109	435.62122	
9.37637	171.26988	546.34235	485.48843	
9.37656	158.269	560.25879	522.84308	
9.37676	206.36617	556.96277	593.76813	
9.37695	232.7952	548.29553	700.88806	
9.37715	333.07901	548.72278	738.54791	
9.37734	487.38058	575.82324	715.78113	
9.37754	504.16577	598.28485	740.19592	
9.37773	305.85651	606.03656	676.04602	
9.37793	267.03696	630.32928	602.80157	
9.37813	355.41855	659.13879	448.50003	
9.37832	295.23605	686.60541	354.13678	
9.37852	226.02008	641.31598	378.30743	
9.37871	209.78424	562.88336	160.71046	
9.37891	58.16828	496.65823	111.20945	
9.3791	-51.82043	475.47836	20.26429	
9.3793	93.38664	471.75513	-93.38664	
9.37949	223.45653	398.57175	-48.52443	
9.37969	319.34567	387.40195	52.61391	
9.37988	461.56195	447.3403	58.5345	
9.38008	537.00372	468.64224	44.12976	
9.38027	564.59241	420.42297	268.62393	
9.38047	607.19629	390.20966	169.80499	
9.38066	658.34528	418.77499	187.44469	
9.38086	596.81995	439.95483	200.26247	
9.38105	500.80875	458.81528	157.04825	
9.38125	416.08936	430.49408	293.03873	
9.38145	325.57147	397.96136	248.2986	
9.38164	238.53267	403.21054	258.55283	
9.38184	126.34663	405.83514	125.61418	
9.38203	44.55702	369.45706	-25.45244	
9.38223	-104.00708	345.22537	-37.53777	
9.38242	-122.92856	350.10834	-233.52763	
9.38262	100.16175	366.89352	-415.72314	
9.38281	170.11017	448.31689	-212.28676	
9.38301	-34.60799	481.88727	-30.15229	
9.3832	42.60384	487.01437	-84.04797	
9.3834	190.80173	523.57556	-123.72204	
9.38359	242.56111	538.89581	-98.20856	
9.38379	309.27457	544.99951	8.36207	
9.38398	129.88678	573.74799	88.8699	
9.38418	130.80234	595.96545	103.51878	
9.38438	-306.64999	507.03452	132.93863	
9.38457	-441.72491	438.36786	245.30779	
9.38477	-440.26001	189.7641	278.69504	
9.38496	-863.00244	-191.77832	223.15134	
9.38516	-584.0022	-51.33213	164.73891	
9.38535	-551.46948	234.44319	14.03851	
9.38555	-632.34351	191.29002	-78.49361	
9.38574	-747.45935	154.24054	-117.37418	
9.38594	-955.22937	215.39964	-236.39638	
9.38613	-820.82581	217.53593	-308.35901	
9.38633	-547.99036	193.85358	-250.25179	
9.38652	-269.7226	269.05118	-317.45352	
9.38672	-176.58009	299.20346	-293.58807	
9.38691	-51.39317	309.51874	-173.58928	
9.38711	72.20679	380.19958	-233.71074	
9.3873	119.81567	409.80255	-112.24708	
9.3875	135.01389	389.66034	-144.35255	
9.3877	122.56233	390.63693	-85.5739	
9.38789	83.25449	407.78833	166.32588	
9.38809	117.43523	308.11487	140.50722	
9.38828	205.2675	188.72646	114.44441	
9.38848	328.19604	40.2234	39.91821	
9.38867	343.7605	-15.68651	-2.92978	
9.38887	219.30602	27.83288	-133.91522	
9.38906	173.71135	-18.7994	-256.5386	
9.38926	231.57445	-13.36711	-267.76941	
9.38945	282.78452	12.57363	-296.63992	
9.38965	320.99368	27.58873	-219.06186	
9.38984	382.09174	148.86929	-196.96646	
9.39004	389.72137	289.3765	-156.86514	
9.39023	403.27158	313.42508	-30.82369	
9.39043	452.16223	409.19217	96.13331	
9.39062	547.25793	565.63007	118.83907	
9.39082	626.97223	653.82855	64.57716	
9.39102	688.86377	678.06024	29.48088	
9.39121	778.34406	541.03217	32.6548	
9.39141	823.51147	461.25674	-33.32621	
9.3916	823.2063	499.83215	-46.75436	
9.3918	745.99445	568.1936	-39.55199	
9.39199	611.1637	589.80072	-161.74809	
9.39219	514.05377	464.00342	-161.99225	
9.39238	471.81616	365.73383	-242.07281	
9.39258	466.9332	261.42154	-288.70511	
9.39277	503.79956	177.12943	-366.64938	
9.39297	508.13318	196.60023	-259.16318	
9.39316	490.85971	280.58719	-109.13419	
9.39336	503.12814	377.63605	-216.55934	
9.39355	458.63217	337.35159	-13.42814	
9.39375	415.72314	305.24612	-19.83703	
9.39395	307.38242	436.84195	-36.25599	
9.39414	84.53627	463.1489	25.14725	
9.39434	-7.62963	390.69797	-77.8222	
9.39453	73.00027	373.72968	59.38902	
