采样时间：2026-05-30 12:07:29
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
7.89805	146.79404	156.49892	213.87372	
7.89824	119.87671	192.99905	235.84705	
7.89844	71.2302	170.59846	203.55846	
7.89863	44.61806	85.5739	126.4687	
7.89883	-5.98163	2.74667	16.41896	
7.89902	-56.82547	-42.5428	-26.91733	
7.89922	-111.94189	-77.88324	-60.73183	
7.89941	-137.69951	-66.2862	-45.89984	
7.89961	-131.47374	-49.01273	-40.2234	
7.8998	-98.02545	-28.1991	-53.52946	
7.9	-59.69421	-4.33363	-44.12976	
7.9002	-21.85125	11.35289	-43.82458	
7.90039	2.44148	19.16562	-24.59792	
7.90059	-3.7843	31.86132	-4.08948	
7.90078	20.26429	67.81213	41.26102	
7.90098	83.68176	139.04233	81.24027	
7.90117	144.23047	175.6035	130.13092	
7.90137	183.59935	192.44972	158.33003	
7.90156	177.31255	189.51994	163.45714	
7.90176	119.99878	135.74632	158.81833	
7.90195	80.93509	91.25034	88.32056	
7.90215	22.52266	-4.76089	9.27763	
7.90234	-91.92175	-62.44087	-35.82873	
7.90254	-159.91699	-57.43583	-36.80532	
7.90273	-137.39433	-50.53865	-19.59288	
7.90293	-83.98694	-4.76089	-42.5428	
7.90312	-59.75524	0.97659	-77.21183	
7.90332	-32.53273	-4.51674	-80.32471	
7.90352	-28.44325	-0.12207	-55.36058	
7.90371	-30.82369	2.19733	-54.68917	
7.90391	-2.19733	53.65154	-20.63051	
7.9041	35.21836	83.55968	60.24354	
7.9043	79.9585	115.35996	114.2613	
7.90449	101.32145	166.93625	133.67107	
7.90469	152.59254	195.8678	122.68441	
7.90488	148.80826	217.10867	153.26396	
7.90508	6.16474	166.69209	163.57921	
7.90527	-32.77688	66.22517	124.88174	
7.90547	-78.55464	-11.16977	88.80886	
7.90566	-211.79846	-25.3914	37.5988	
7.90586	-102.54219	-18.98251	-22.03436	
7.90605	-40.58962	-61.09806	-55.29954	
7.90625	-108.34071	-73.42754	-43.94666	
7.90645	-77.57805	-30.21332	-47.79198	
7.90664	-77.8222	-13.79437	-57.98517	
7.90684	-78.92087	-6.40889	-48.34132	
7.90703	-56.70339	-3.17392	-28.50429	
7.90723	0.91556	9.888	22.0954	
7.90742	28.99258	75.13657	64.69924	
7.90762	55.17746	125.55315	59.99939	
7.90781	123.17271	135.13596	77.63909	
7.90801	171.08676	164.79996	134.70869	
7.9082	190.74068	203.31432	180.66957	
7.9084	112.49123	178.16705	194.58601	
7.90859	18.06696	113.58989	159.4287	
7.90879	-33.08207	43.33628	98.94101	
7.90898	-60.30457	-8.24	25.69658	
7.90918	-64.14991	-36.92739	-44.55702	
7.90938	-75.44176	-42.60384	-96.74368	
7.90957	-79.34812	-66.10309	-131.29063	
7.90977	-96.13331	-124.51552	-121.15849	
7.90996	-121.28056	-102.35908	-89.54131	
7.91016	-102.17597	-38.94162	-59.0228	
7.91035	-68.84975	-32.6548	-10.43733	
7.91055	-53.22428	-1.28178	11.90222	
7.91074	4.21155	40.2234	13.97748	
7.91094	77.57805	63.9668	37.65984	
7.91113	127.01804	113.04056	83.74279	
7.91133	182.1955	163.33507	152.16528	
7.91152	189.39787	207.03757	190.74068	
7.91172	147.22128	185.79669	197.88202	
7.91191	83.86486	128.05566	153.9964	
7.91211	32.6548	33.44829	100.65005	
7.9123	-6.83615	-12.6957	37.53777	
7.9125	-68.23939	-13.24503	-66.65243	
7.9127	-101.0773	-60.6708	-83.31553	
7.91289	-121.5247	-92.1659	-71.2302	
7.91309	-136.53981	-121.03641	-73.85479	
7.91328	-145.14603	-86.00116	-46.69332	
7.91348	-112.00293	-59.69421	-37.17154	
7.91367	-41.13895	-26.36799	-20.08118	
7.91387	-6.46992	23.80444	13.30607	
7.91406	13.55022	38.39228	46.20502	
7.91426	45.89984	72.93924	87.83227	
7.91445	100.52797	113.34574	123.84411	
7.91465	152.28737	154.05743	186.89536	
7.91484	170.11017	186.22394	212.65297	
7.91504	144.04736	214.36201	192.93802	
7.91523	124.39345	150.02899	164.18958	
7.91543	70.43672	48.58547	73.73272	
7.91562	-42.42073	-4.15052	-4.21155	
7.91582	-115.78722	-57.74102	-44.1908	
7.91602	-118.28974	-97.7813	-71.2302	
7.91621	-112.18604	-95.70605	-76.90665	
7.91641	-122.62337	-80.75198	-54.99435	
7.9166	-85.87909	-35.15732	-54.50606	
7.9168	-55.78783	11.41392	-66.34724	
7.91699	-2.50252	-5.49333	-43.51939	
7.91719	14.77096	-1.22074	-3.84533	
7.91738	-1.58696	26.24592	23.19407	
7.91758	59.0228	52.24769	49.80621	
7.91777	87.34397	93.56975	119.14426	
7.91797	140.81241	136.845	159.79492	
7.91816	197.57683	181.34099	191.53416	
7.91836	193.18216	194.40291	202.6429	
7.91855	152.28737	149.84589	141.05655	
7.91875	65.61479	59.57213	61.64739	
7.91895	-15.9917	-46.14399	-1.22074	
7.91914	-99.61241	-57.13065	-29.78607	
7.91934	-134.09833	-43.09214	-76.90665	
7.91953	-101.44353	-57.19169	-73.79375	
7.91973	-87.34397	-48.6465	-50.96591	
7.91992	-94.85152	-32.34962	-94.24116	
7.92012	-91.43346	11.10874	-76.11316	
7.92031	-65.18754	-0.97659	-46.87643	
7.92051	-15.86963	-2.25837	-30.70162	
7.9207	19.10459	24.65896	-2.31941	
7.9209	39.85717	40.83377	16.11377	
7.92109	53.83465	90.0296	87.2219	
7.92129	73.67168	126.40767	131.29063	
7.92148	105.96027	162.84677	167.66869	
7.92168	101.01627	177.37358	192.20557	
7.92188	77.70013	118.53389	151.86011	
7.92207	30.88473	23.98755	125.43108	
7.92227	-44.49599	-10.86459	55.78783	
7.92246	-91.43346	-11.59703	-10.37629	
7.92266	-97.72027	-46.87643	-32.59377	
7.92285	-101.50456	-69.70428	-64.02783	
7.92305	-97.04886	-61.40324	-95.40086	
7.92324	-62.86813	-38.27021	-88.32056	
7.92344	-43.27525	-27.83288	-89.48027	
7.92363	-49.56206	-31.61718	-91.92175	
7.92383	-45.8388	-14.46577	-41.01688	
7.92402	-19.16562	21.79022	-22.64473	
7.92422	21.97333	95.76708	12.39051	
7.92441	78.79879	135.74632	57.74102	
7.92461	126.4687	126.89597	106.14338	
7.9248	149.7238	137.69951	140.26308	
7.925	150.45625	148.74721	155.27818	
7.9252	115.78722	126.52974	164.3727	
7.92539	61.28117	58.22932	108.21864	
7.92559	5.18815	4.39467	71.10812	
7.92578	-41.07792	-47.79198	24.9031	
7.92598	-28.80947	-75.31968	-33.44829	
7.92617	-41.99347	-78.73775	-88.99197	
7.92637	-105.41093	-97.35404	-117.19108	
7.92656	-85.32975	-89.41924	-85.63494	
7.92676	-60.97598	-82.52205	-77.45598	
7.92695	-45.35051	-49.07376	-55.2385	
7.92715	-6.592	-0.06104	-16.90726	
7.92734	1.52593	54.20087	16.60207	
7.92754	41.8714	98.2696	52.06458	
7.92773	118.10663	105.28886	66.89658	
7.92793	164.61684	136.05151	101.32145	
7.92812	179.44884	161.68706	141.60588	
7.92832	181.76825	183.23312	158.20795	
7.92852	110.29389	189.7641	182.1955	
7.92871	25.14725	127.81152	167.48558	
7.92891	-21.24088	76.35731	86.91672	
7.9291	-76.05212	30.51851	10.5594	
7.9293	-96.49953	-26.12384	-61.76946	
7.92949	-146.00055	-44.37391	-62.25776	
7.92969	-214.85031	-58.41243	-41.56621	
7.92988	-218.39046	-27.46666	-67.14072	
7.93008	-170.29329	-19.9591	-28.87051	
7.93027	-118.96115	-25.14725	-15.56444	
7.93047	-96.31641	11.59703	-11.71911	
7.93066	-45.04532	25.8797	14.832	
7.93086	9.46074	64.02783	38.51436	
7.93105	52.85806	77.21183	73.85479	
7.93125	97.23197	109.3173	98.2696	
7.93145	132.69447	153.14188	157.41447	
7.93164	182.25655	168.03491	211.00497	
7.93184	130.19196	177.55669	203.55846	
7.93203	49.31791	101.74871	171.75818	
7.93223	15.25925	5.43229	108.6459	
7.93242	-55.60472	-46.3271	3.54015	
7.93262	-114.13923	-67.75109	-38.88058	
7.93281	-145.08499	-82.58308	-42.72591	
7.93301	-136.17358	-78.24946	-37.04947	
7.9332	-108.58485	-77.39494	-30.57955	
7.9334	-76.54042	-78.49361	-46.20502	
7.93359	-52.55287	-23.43822	-28.50429	
7.93379	-23.86547	8.60622	-4.08948	
7.93398	10.92563	17.88385	8.42311	
7.93418	7.56859	43.21421	22.46162	
7.93438	46.26606	69.27702	61.70843	
7.93457	99.30723	111.57567	97.17094	
7.93477	138.43196	150.51729	136.47878	
7.93496	165.77655	190.06927	175.29832	
7.93516	148.62514	190.74068	186.95639	
7.93535	123.661	132.3893	166.99728	
7.93555	38.75851	61.46428	66.83553	
7.93574	-64.08887	-11.65807	8.9114	
7.93594	-112.12501	-60.79287	-14.95407	
7.93613	-143.00974	-58.96176	-94.18012	
7.93633	-135.80737	-34.3028	-88.68679	
7.93652	-107.11996	-40.58962	-71.53539	
7.93672	-75.68591	-20.4474	-88.07642	
7.93691	-73.06131	7.56859	-58.59554	
7.93711	-48.09717	-11.71911	-51.9425	
7.9373	-0.97659	0.18311	-28.6874	
7.9375	-1.58696	59.32798	14.22163	
7.9377	59.99939	99.30723	66.89658	
7.93789	102.78634	116.27552	127.20115	
7.93809	111.69775	187.38365	132.51137	
7.93828	186.10187	221.56438	166.50899	
7.93848	212.10364	193.30424	202.88705	
7.93867	116.82485	147.70958	152.22632	
7.93887	7.01926	71.29124	86.7336	
7.93906	-63.72265	8.11792	15.32029	
7.93926	-131.77893	-33.1431	-18.73837	
7.93945	-108.34071	-18.37214	-20.4474	
7.93965	-105.16679	-15.56444	-47.85302	
7.93984	-133.67107	-52.18665	-82.2779	
7.94004	-91.79967	-76.29627	-95.82812	
7.94023	-58.65657	-64.45509	-51.69836	
7.94043	-42.72591	-29.05362	-22.82784	
7.94063	-56.15406	1.77007	-3.66222	
7.94082	-5.12711	42.60384	30.3354	
7.94102	76.90665	79.77538	74.83138	
7.94121	124.08826	141.85004	106.5096	
7.94141	184.57594	165.95966	140.26308	
7.9416	207.77002	157.10928	183.47728	
7.9418	212.10364	171.94128	172.61269	
7.94199	162.29744	148.74721	153.93536	
7.94219	38.45332	86.42842	115.72619	
7.94238	-26.06281	27.95495	77.51701	
7.94258	-65.61479	17.51762	22.5837	
7.94277	-90.45686	-6.53096	-30.64058	
7.94297	-74.40413	-83.13242	-72.20679	
7.94316	-108.40175	-116.5807	-98.94101	
7.94336	-128.91019	-108.76797	-66.83553	
7.94355	-105.83819	-94.42427	-65.37064	
7.94375	-89.72442	-53.34636	-32.89895	
7.94395	-74.5262	-23.7434	13.42814	
7.94414	-25.51347	28.38221	16.90726	
7.94434	34.54695	87.7102	29.29777	
7.94453	90.82308	126.65182	76.35731	
7.94473	136.845	145.81744	134.34248	
7.94492	156.13269	169.43877	163.21298	
7.94512	165.41032	214.30098	183.53831	
7.94531	117.92352	179.69298	188.84854	
7.94551	53.22428	114.38338	161.74809	
7.9457	1.95318	35.40147	56.58132	
7.9459	-59.45006	3.35704	-55.54369	
7.94609	-104.25123	8.78933	-88.44264	
7.94629	-106.99789	-61.95258	-73.61064	
7.94648	-104.8616	-89.60234	-76.35731	
7.94668	-134.64766	-46.44917	-76.54042	
7.94688	-134.95285	-22.76681	-52.18665	
7.94707	-87.77123	-9.70489	-37.65984	
7.94727	-36.56117	12.87881	-3.54015	
7.94746	-0.85452	59.69421	21.97333	
7.94766	14.64888	105.28886	36.86636	
7.94785	79.40916	107.05893	53.71258	
7.94805	140.56825	124.57655	102.90842	
7.94824	150.57832	144.04736	175.96973	
7.94844	139.89685	166.63106	227.17978	
7.94863	78.61568	193.48735	234.80942	
7.94883	51.21006	108.27967	190.37447	
7.94902	21.42399	-35.58458	106.5096	
7.94922	-52.79702	-77.02872	11.10874	
7.94941	-87.52708	-94.91257	-31.4951	
7.94961	-113.10159	-121.28056	-42.11554	
7.9498	-161.80914	-98.94101	-20.20325	
7.95	-148.74721	-92.10486	-26.42903	
7.9502	-122.44026	-62.86813	-47.05954	
7.95039	-113.40678	-24.9031	-25.45244	
7.95059	-50.96591	-23.43822	-2.1363	
7.95078	-8.11792	2.25837	29.90814	
7.95098	12.75674	68.48354	51.75939	
7.95117	56.94754	87.64916	83.74279	
7.95137	108.34071	86.42842	111.81982	
7.95156	147.28233	112.06396	152.3484	
7.95176	167.48558	148.31996	181.34099	
7.95195	149.41862	172.36855	186.22394	
7.95215	99.61241	98.14753	165.65446	
7.95234	21.17985	-2.86874	52.00354	
7.95254	-58.35139	-57.55791	-33.93658	
7.95273	-91.92175	-79.71435	-50.7828	
7.95293	-120.97537	-75.74694	-62.62398	
7.95312	-120.24293	-82.52205	-67.44591	
7.95332	-69.46013	-98.51375	-66.34724	
7.95352	-63.4785	-63.35643	-82.2779	
7.95371	-61.52531	-8.9114	-116.51967	
7.95391	-8.36207	-19.53185	-78.37153	
7.9541	-0.97659	-28.38221	-25.14725	
7.9543	-14.3437	8.17896	3.23496	
7.95449	10.43733	38.20918	63.60057	
7.95469	46.87643	91.92175	108.6459	
7.95488	82.64413	139.04233	138.6761	
7.95508	146.06158	157.10928	160.95462	
7.95527	152.8367	147.77063	202.6429	
7.95547	81.30131	60.60976	148.381	
7.95566	20.99673	-2.74667	23.2551	
7.95586	-47.79198	-18.12799	-10.13214	
7.95605	-78.49361	-34.11969	-26.42903	
7.95625	-69.70428	-21.05777	-62.3188	
7.95645	-68.48354	-15.01511	-81.48442	
7.95664	-67.32383	-57.06961	-63.11228	
7.95684	-91.25034	-70.80294	-74.0379	
7.95703	-72.81716	-74.5262	-84.84145	
7.95723	-7.93481	-70.19257	-57.00858	
7.95742	-25.02518	-10.07111	-27.28355	
7.95762	-11.96326	27.34459	17.1514	
7.95781	47.18161	47.66991	75.07553	
7.95801	86.61153	70.92502	110.35493	
7.9582	148.13684	93.75286	124.51552	
7.9584	179.81506	101.99286	154.78989	
7.95859	143.6201	120.60915	161.32085	
7.95879	36.50014	92.71523	143.92529	
7.95898	-40.16236	34.36384	122.19611	
7.95918	-97.7813	23.80444	78.55464	
7.95938	-108.58485	-6.34785	-20.9357	
7.95957	-59.99939	-27.77184	-89.48027	
7.95977	-41.93243	-56.09302	-98.87997	
7.95996	-71.10812	-74.64828	-100.83315	
7.96016	-130.31404	-71.10812	-96.13331	
7.96035	-118.47285	-57.67998	-79.83642	
7.96055	-72.8782	-41.56621	-27.52769	
7.96074	-43.70251	-42.0545	-11.16977	
7.96094	-2.68563	17.09036	-0.24415	
7.96113	46.87643	77.88324	27.16147	
7.96133	86.18427	96.43849	74.0379	
7.96152	133.0607	123.29478	124.69863	
7.96172	168.58424	148.50307	153.93536	
7.96191	158.14691	153.325	187.62779	
7.96211	99.06308	129.33745	171.33092	
7.9623	14.40474	63.35643	131.83997	
7.9625	-33.69244	-6.40889	70.80294	
7.9627	-81.36234	-18.37214	-16.72414	
7.96289	-112.97952	-42.72591	-80.50783	
7.96309	-120.60915	-90.39583	-75.50279	
7.96328	-165.95966	-93.50871	-69.94843	
7.96348	-213.38542	-79.83642	-77.8222	
7.96367	-188.36024	-43.33628	-48.40236	
7.96387	-123.35581	-13.06192	-37.04947	
7.96406	-64.21095	-10.07111	-3.41807	
7.96426	-17.94488	33.99762	23.49925	
7.96445	29.60295	86.97775	33.69244	
7.96465	92.41005	119.51048	56.45924	
7.96484	127.01804	151.98218	83.68176	
7.96504	131.77893	144.96292	151.37181	
7.96523	118.04559	148.80826	210.69978	
7.96543	78.92087	162.29744	195.31847	
7.96562	48.89065	115.29893	130.80234	
7.96582	35.58458	39.85717	39.00266	
7.96602	-36.13391	-17.33451	-41.32206	
7.96621	-88.56471	-45.04532	-51.75939	
7.96641	-87.77123	-81.30131	-70.0705	
7.9666	-131.10751	-52.55287	-54.99435	
7.9668	-159.97803	-17.33451	-28.93155	
7.96699	-142.70454	-15.62548	-58.35139	
7.96719	-93.56975	18.37214	-49.98932	
7.96738	-41.93243	17.88385	-33.44829	
7.96758	-16.11377	30.76266	-12.87881	
7.96777	6.34785	64.21095	15.5034	
7.96797	35.70666	96.6216	66.46931	
7.96816	75.68591	139.40855	137.15018	
7.96836	103.39671	185.36943	170.72054	
7.96855	135.68529	186.22394	181.95135	
7.96875	151.67699	130.43611	171.1478	
7.96895	84.9025	74.83138	133.12173	
7.96914	1.09867	-0.42726	57.31376	
7.96934	-28.38221	-62.56295	-13.184	
7.96953	-68.11731	-96.98782	-32.34962	
7.96973	-127.87255	-99.24619	-57.43583	
7.96992	-121.40263	-65.18754	-54.32295	
7.97012	-84.59731	-44.6791	-37.84295	
7.97031	-66.53035	-17.33451	-61.34221	
7.97051	-46.57125	8.66726	-67.14072	
7.9707	-32.10547	7.81274	-56.27613	
7.9709	-9.46074	26.79525	-23.62133	
7.97109	26.85629	75.86901	32.89895	
7.97129	59.38902	130.00885	85.94012	
7.97148	103.39671	168.03491	127.07907	
7.97168	141.97211	167.42455	145.39018	
7.97188	150.09003	176.58009	161.25981	
7.97207	118.04559	185.43047	168.58424	
7.97227	54.50606	130.43611	131.4127	
7.97246	-2.86874	13.30607	80.75198	
7.97266	-51.14902	-20.9357	42.17658	
7.97285	-75.07553	11.23081	5.85955	
7.97305	-92.10486	-19.53185	-42.17658	
7.97324	-121.46367	-23.92651	-73.24442	
7.97344	-108.1576	-34.18073	-73.73272	
7.97363	-75.0145	-30.45747	-51.33213	
7.97383	-65.85894	-35.15732	-30.39643	
7.97402	-65.18754	-12.08533	-20.63051	
7.97422	-41.13895	45.53362	15.80859	
7.97441	22.40059	52.67495	44.80117	
7.97461	60.36561	81.24027	78.55464	
7.9748	92.95938	105.16679	109.43938	
7.975	130.13092	137.69951	143.55907	
7.9752	146.85507	152.22632	170.6595	
7.97539	146.12262	151.61595	180.73061	
7.97559	93.99701	123.17271	167.85181	
7.97578	9.3997	81.72857	101.93182	
7.97598	-61.28117	34.66903	53.95673	
7.97617	-57.80206	-33.81451	0.91556	
7.97637	-66.34724	-61.03702	-48.76858	
7.97656	-98.81893	-46.08295	-85.14664	
7.97676	-96.25538	-52.00354	-92.22694	
7.97695	-118.28974	-81.05716	-70.55879	
7.97715	-129.27641	-48.58547	-60.85391	
7.97734	-106.57063	-10.25422	-17.6397	
7.97754	-53.77361	9.21659	20.4474	
7.97773	6.65304	41.32206	42.78695	
7.97793	60.91494	80.81301	52.30872	
7.97812	118.04559	115.78722	59.81628	
7.97832	148.68617	135.50218	100.8942	
7.97852	171.63609	159.91699	164.92203	
7.97871	144.41359	168.95047	200.20142	
7.97891	49.92828	128.29982	174.38277	
7.9791	-3.66222	78.79879	124.33241	
7.9793	-18.49422	43.88562	66.7745	
7.97949	-52.55287	6.83615	4.944	
7.97969	-87.89331	-19.2877	-84.35316	
7.97988	-103.33567	-73.61064	-104.25123	
7.98008	-116.03137	-86.24531	-68.17835	
7.98027	-159.79492	-38.81955	-61.28117	
7.98047	-137.5164	-35.58458	-28.62636	
7.98066	-58.65657	-44.74014	-17.51762	
7.98086	-49.86724	-38.20918	11.16977	
7.98105	9.888	24.04859	44.92324	
7.98125	70.43672	67.50694	58.83969	
7.98145	104.98367	72.08472	79.53123	
7.98164	149.41862	115.78722	115.23789	
7.98184	146.48885	143.92529	176.0918	
7.98203	160.83255	169.13358	184.94217	
7.98223	88.01538	154.4847	163.51817	
7.98242	25.63555	93.87493	123.53893	
7.98262	-13.67229	30.3354	81.7896	
7.98281	-103.09152	-24.84207	8.72829	
7.98301	-118.53389	-57.43583	-59.0228	
7.9832	-115.60411	-49.98932	-56.8865	
7.9834	-146.36678	-42.35969	-66.71346	
7.98359	-165.95966	-73.54961	-57.06961	
7.98379	-154.1795	-44.74014	-41.3831	
7.98398	-119.14426	13.36711	-42.29865	
7.98418	-57.86309	38.39228	-21.54607	
7.98438	-3.05185	47.54784	8.60622	
7.98457	36.92739	58.96176	46.63228	
7.98477	59.32798	83.74279	91.49449	
7.98496	86.30634	103.2136	139.77478	
7.98516	114.93271	153.69121	167.66869	
7.98535	130.55818	200.9949	169.80499	
7.98555	129.88678	148.80826	183.96558	
7.98574	58.90072	63.17331	122.5013	
7.98594	-46.26606	6.34785	-3.296	
7.98613	-87.95435	-43.51939	-49.80621	
7.98633	-105.71612	-58.41243	-74.64828	
7.98652	-123.05063	-67.56798	-77.94427	
7.98672	-93.69183	-64.63821	-62.13568	
7.98691	-100.95523	-40.8948	-56.2151	
7.98711	-96.98782	2.56355	-65.30961	
7.9873	-59.69421	21.36296	-79.4702	
7.9875	-44.61806	-22.21747	-23.86547	
7.9877	1.77007	10.74252	-6.53096	
7.98789	23.19407	62.74606	-1.40385	
7.98809	60.24354	75.31968	62.9902	
7.98828	107.85241	121.89093	113.71197	
7.98848	120.91434	169.68291	151.18869	
7.98867	154.72884	176.76321	181.64616	
7.98887	133.91522	128.36086	191.47313	
7.98906	65.00443	55.60472	124.94278	
7.98926	8.48415	-10.31526	39.61303	
7.98945	-42.11554	-29.23673	-2.19733	
7.98965	-82.64413	-51.2711	-10.86459	
7.98984	-83.74279	-67.50694	-6.77511	
7.99004	-84.23109	-47.73095	-29.78607	
7.99023	-69.0939	-42.90902	-63.23435	
7.99043	-39.49095	-21.60711	-78.9819	
7.99062	-63.17331	-26.06281	-57.67998	
7.99082	-70.43672	-2.50252	-15.62548	
7.99102	-46.93747	44.74014	9.21659	
7.99121	3.296	93.56975	39.79613	
7.99141	68.36146	126.52974	76.23524	
7.9916	119.81567	127.50633	88.32056	
7.9918	160.28322	162.17535	134.83078	
7.99199	167.48558	181.95135	162.05328	
7.99219	121.5247	194.09772	165.28825	
7.99238	50.72176	110.17182	152.22632	
7.99258	38.14814	13.00089	108.6459	
7.99277	18.00592	-30.88473	79.22605	
7.99297	-32.83792	-62.19672	2.50252	
7.99316	-47.30369	-32.28858	-47.42576	
7.99336	-69.52116	-45.16739	-39.97925	
7.99355	-84.71938	-48.82962	-36.62221	
7.99375	-85.5739	-9.27763	-72.20679	
7.99395	-75.74694	-42.42073	-84.47523	
7.99414	-71.04709	-28.99258	-34.48592	
7.99434	-63.23435	23.92651	6.71407	
7.99453	0.97659	34.73006	42.72591	
7.99473	53.40739	94.36323	61.15909	
7.99492	84.17005	138.37093	97.53716	
7.99512	122.013	163.76233	139.71373	
7.99531	148.19788	169.62187	168.09595	
7.99551	130.68025	179.14365	198.18719	
7.9957	55.54369	153.9964	174.81003	
7.9959	-8.05689	83.19346	111.81982	
7.99609	-42.66488	30.21332	40.46754	
7.99629	-67.75109	-13.36711	-42.11554	
7.99648	-81.60649	-52.12561	-67.26279	
7.99668	-135.86841	-107.91345	-57.25272	
7.99688	-171.02573	-103.15257	-79.59227	
7.99707	-145.02396	-87.95435	-61.09806	
7.99727	-132.14514	-28.62636	-31.12888	
7.99746	-92.04382	32.41066	-15.19822	
7.99766	-14.52681	28.74844	-9.33866	
7.99785	30.51851	62.86813	4.08948	
7.99805	47.12058	101.13834	52.49184	
7.99824	92.95938	132.93863	101.99286	
7.99844	125.12589	137.21121	166.08173	
7.99863	149.7238	120.79226	197.82098	
7.99883	136.96707	145.51225	217.35283	
7.99902	69.94843	134.70869	205.14542	
7.99922	29.96918	62.37983	143.86426	
7.99941	-21.97333	10.92563	59.63317	
7.99961	-79.04294	-34.97421	-30.09125	
7.9998	-109.68353	-90.15168	-41.3831	
8	-112.06396	-105.34989	-60.42665	
8.0002	-124.08826	-103.15257	-88.38161	
8.00039	-107.24204	-96.86575	-48.34132	
8.00059	-75.62486	-48.15821	-12.87881	
8.00078	-57.31376	-30.39643	-30.3354	
8.00098	2.07526	-15.07614	-36.4391	
8.00117	44.61806	44.00769	4.08948	
8.00137	84.17005	78.00531	19.83703	
8.00156	105.89923	90.57893	51.33213	
8.00176	116.76382	107.18101	118.77804	
8.00195	150.45625	159.55077	168.40114	
8.00215	141.3007	190.86276	190.19135	
8.00234	102.66427	131.65685	158.57417	
8.00254	59.81628	72.08472	96.68264	
8.00273	-9.70489	27.10044	15.9917	
8.00293	-75.50279	-42.42073	-48.21925	
8.00313	-94.66842	-85.51286	-80.50783	
8.00332	-122.31818	-78.73775	-79.77538	
8.00352	-119.6936	-42.84799	-32.77688	
8.00371	-89.90753	-21.91229	-45.65569	
8.00391	-72.02368	19.10459	-50.66072	
8.0041	-38.27021	46.75436	-21.85125	
8.0043	-13.24503	38.5754	-34.42488	
8.00449	22.21747	47.85302	0.54933	
8.00469	49.6231	77.21183	43.45836	
8.00488	89.48027	134.34248	86.61153	
8.00508	108.76797	173.46721	135.68529	
8.00527	139.28648	193.30424	163.82336	
8.00547	153.87433	186.59016	191.47313	
8.00566	100.589	159.36766	161.87018	
8.00586	55.29954	120.85329	71.41331	
8.00605	5.85955	51.02695	4.69985	
8.00625	-50.23347	3.17392	8.72829	
8.00645	-115.9093	-13.67229	-27.58873	
8.00664	-99.06308	-39.85717	-57.00858	
8.00684	-71.29124	-65.06546	-32.6548	
8.00703	-70.55879	-77.88324	-57.25272	
8.00723	-81.30131	-67.01865	-70.49776	
8.00742	-83.07138	-40.40651	-44.37391	
8.00762	-25.51347	-7.20237	-14.77096	
8.00781	-5.06607	29.35881	10.5594	
8.00801	27.89392	58.47346	46.57125	
8.0082	54.87228	96.13331	73.85479	
8.0084	95.64501	120.97537	90.21272	
8.00859	151.92114	135.31908	122.80648	
8.00879	166.63106	176.88528	182.37862	
8.00898	161.44292	188.23816	203.74156	
8.00918	95.09567	114.13923	154.05743	
8.00938	19.9591	60.85391	97.90338	
8.00957	-38.81955	28.87051	27.28355	
8.00977	-67.75109	-1.03763	-33.81451	
8.00996	-73.91583	-41.19999	-65.24857	
8.01016	-94.05804	-100.10071	-85.63494	
8.01035	-100.22279	-73.42754	-79.71435	
8.01055	-100.52797	-33.69244	-87.09982	
8.01074	-88.44264	-6.34785	-62.25776	
8.01094	-77.3339	19.77599	-6.592	
8.01113	-50.23347	42.78695	3.11289	
8.01133	-11.47496	89.23612	43.51939	
8.01152	28.6874	112.00293	56.03198	
8.01172	81.7896	147.58751	82.82723	
8.01191	126.16352	177.92291	132.14514	
8.01211	160.71046	180.85269	158.9404	
8.0123	116.70278	178.41121	206.79343	
8.0125	59.75524	115.78722	163.94543	
8.0127	8.05689	64.76028	94.85152	
8.01289	-38.5754	31.9834	46.44917	
8.01309	-45.59465	-23.56029	-31.06784	
8.01328	-89.60234	-24.17066	-98.45271	
8.01348	-89.72442	-38.45332	-105.41093	
8.01367	-95.03464	-70.68087	-75.68591	
8.01387	-107.60826	-48.21925	-47.9751	
8.01406	-88.56471	-16.05274	-36.74429	
8.01426	-74.0379	6.71407	-31.61718	
8.01445	-26.67318	34.48592	-1.89215	
8.01465	9.15555	79.22605	33.02103	
8.01484	54.5671	103.39671	80.01953	
8.01504	95.03464	121.70782	128.97122	
8.01523	121.46367	147.03818	149.7238	
8.01543	148.80826	160.89359	186.71223	
8.01562	138.24884	178.53328	238.28853	
8.01582	80.81301	126.65182	188.48232	
8.01602	21.85125	64.33302	132.20618	
8.01621	-43.33628	15.80859	89.96857	
8.01641	-101.19938	-30.27436	-37.35466	
8.0166	-97.47612	-53.40739	-89.41924	
8.0168	-117.49626	-87.7102	-71.41331	
8.01699	-153.5081	-78.79879	-57.55791	
8.01719	-125.61418	-64.82131	-43.70251	
8.01738	-87.03879	-65.49272	-32.04443	
8.01758	-51.75939	-48.82962	-4.88296	
8.01777	-10.19318	0.30519	12.51259	
8.01797	23.92651	44.37391	32.77688	
8.01816	54.68917	58.77865	56.52028	
8.01836	81.17924	92.22694	109.25626	
8.01855	128.97122	139.77478	141.42278	
8.01875	135.80737	171.26988	156.62099	
8.01895	144.53566	175.90869	196.90543	
8.01914	138.24884	127.62841	186.40706	
8.01934	84.29212	62.86813	99.36826	
8.01953	18.31111	35.40147	-7.44652	
